 x,y,z,P,u,v,w,V
  0.4194,   0.6452,   0.0000, ********,  3.35514,  3.25612,  0.00000,  4.67539
  0.4194,   0.6774,   0.0000, -97.7436,  4.23536,  3.28415,  0.00000,  5.35947
  0.4194,   0.7097,   0.0000, -93.9200,  5.13506,  3.28337,  0.00000,  6.09503
  0.4194,   0.7419,   0.0000, -89.4722,  6.03537,  3.24263,  0.00000,  6.85131
  0.4194,   0.7742,   0.0000, -84.5301,  6.91536,  3.15202,  0.00000,  7.59983
  0.4194,   0.8065,   0.0000, -79.2852,  7.75368,  3.00344,  0.00000,  8.31506
  0.4194,   0.8387,   0.0000, -73.9885,  8.52980,  2.79092,  0.00000,  8.97478
  0.4194,   0.8710,   0.0000, -68.9417,  9.22656,  2.51082,  0.00000,  9.56210
  0.4194,   0.9032,   0.0000, -64.4767,  9.86475,  2.16141,  0.00000, 10.09876
  0.4194,   0.9355,   0.0000, -60.8733, 10.98629,  1.73305,  0.00000, 11.12214
  0.4194,   0.9677,   0.0000, -58.0444, 19.22553,  1.12974,  0.00000, 19.25870
  0.4194,   1.0000,   0.0000, -56.7743, ********,  0.00000,  0.00000, ********
  0.4516,   0.0000,   0.0000, -48.8121,  0.00000,  0.00000,  0.00000,  0.00000
  0.4516,   0.0323,   0.0000, -49.9179, ********,  1.02084,  0.00000, 12.13763
  0.4516,   0.0645,   0.0000, -53.8288, ********,  1.83731,  0.00000, 14.47848
  0.4516,   0.0968,   0.0000, -60.3292, ********,  2.33338,  0.00000, 14.22994
  0.4516,   0.1290,   0.0000, -67.8988, ********,  2.58562,  0.00000, 13.01186
  0.4516,   0.1613,   0.0000, -75.3755, ********,  2.65834,  0.00000, 11.41238
  0.4516,   0.1935,   0.0000, -82.0873, -9.38188,  2.60567,  0.00000,  9.73700
  0.4516,   0.2258,   0.0000, -87.7701, -7.79191,  2.48138,  0.00000,  8.17748
  0.4516,   0.2581,   0.0000, -92.4505, -6.42626,  2.34296,  0.00000,  6.84004
  0.4516,   0.2903,   0.0000, -96.2995, -5.29088,  2.23323,  0.00000,  5.74288
  0.4516,   0.3226,   0.0000, -99.4980, -4.33471,  2.16811,  0.00000,  4.84669
  0.4516,   0.3548,   0.0000, ********, -3.49444,  2.14360,  0.00000,  4.09953
  0.4516,   0.3871,   0.0000, ********, -2.72005,  2.14780,  0.00000,  3.46579
  0.4516,   0.4194,   0.0000, ********, -1.98083,  2.16875,  0.00000,  2.93720
  0.4516,   0.4516,   0.0000, ********, -1.26041,  2.19863,  0.00000,  2.53429
  0.4516,   0.4839,   0.0000, ********, -0.54921,  2.23291,  0.00000,  2.29946
  0.4516,   0.5161,   0.0000, ********,  0.16350,  2.26939,  0.00000,  2.27527
  0.4516,   0.5484,   0.0000, ********,  0.89275,  2.30900,  0.00000,  2.47557
  0.4516,   0.5806,   0.0000, ********,  1.65408,  2.35351,  0.00000,  2.87662
  0.4516,   0.6129,   0.0000, ********,  2.45947,  2.40252,  0.00000,  3.43819
  0.4516,   0.6452,   0.0000, ********,  3.31344,  2.45184,  0.00000,  4.12194
  0.4516,   0.6774,   0.0000, ********,  4.21103,  2.49386,  0.00000,  4.89408
  0.4516,   0.7097,   0.0000, -96.6834,  5.13869,  2.51909,  0.00000,  5.72294
  0.4516,   0.7419,   0.0000, -92.5479,  6.07709,  2.51769,  0.00000,  6.57798
  0.4516,   0.7742,   0.0000, -87.9619,  7.00392,  2.48046,  0.00000,  7.43019
  0.4516,   0.8065,   0.0000, -83.1128,  7.89605,  2.39956,  0.00000,  8.25261
  0.4516,   0.8387,   0.0000, -78.2439,  8.73082,  2.26896,  0.00000,  9.02084
  0.4516,   0.8710,   0.0000, -73.6433,  9.48927,  2.08456,  0.00000,  9.71554
  0.4516,   0.9032,   0.0000, -69.6203, 10.19606,  1.84337,  0.00000, 10.36135
  0.4516,   0.9355,   0.0000, -66.4220, 11.44337,  1.53154,  0.00000, 11.54540
  0.4516,   0.9677,   0.0000, -63.9280, 20.03967,  1.03909,  0.00000, 20.06660
  0.4516,   1.0000,   0.0000, -62.8042, ********,  0.00000,  0.00000, ********
  0.4839,   0.0000,   0.0000, -53.2451,  0.00000,  0.00000,  0.00000,  0.00000
  0.4839,   0.0323,   0.0000, -54.3868, ********,  0.89137,  0.00000, 12.97137
  0.4839,   0.0645,   0.0000, -58.2805, ********,  1.54179,  0.00000, 15.01866
  0.4839,   0.0968,   0.0000, -64.5733, ********,  1.89199,  0.00000, 14.46958
  0.4839,   0.1290,   0.0000, -71.7709, ********,  2.03451,  0.00000, 13.02472
  0.4839,   0.1613,   0.0000, -78.7835, ********,  2.02981,  0.00000, 11.25729
  0.4839,   0.1935,   0.0000, -85.0017, -9.26993,  1.92643,  0.00000,  9.46799
  0.4839,   0.2258,   0.0000, -90.2165, -7.64792,  1.77342,  0.00000,  7.85084
  0.4839,   0.2581,   0.0000, -94.5024, -6.29842,  1.62453,  0.00000,  6.50455
  0.4839,   0.2903,   0.0000, -98.0588, -5.20478,  1.51516,  0.00000,  5.42083
  0.4839,   0.3226,   0.0000, ********, -4.29218,  1.45201,  0.00000,  4.53113
  0.4839,   0.3548,   0.0000, ********, -3.48512,  1.42584,  0.00000,  3.76551
  0.4839,   0.3871,   0.0000, ********, -2.73144,  1.42408,  0.00000,  3.08038
  0.4839,   0.4194,   0.0000, ********, -2.00365,  1.43626,  0.00000,  2.46525
  0.4839,   0.4516,   0.0000, ********, -1.28932,  1.45707,  0.00000,  1.94561
  0.4839,   0.4839,   0.0000, ********, -0.58115,  1.48349,  0.00000,  1.59326
  0.4839,   0.5161,   0.0000, ********,  0.12930,  1.51338,  0.00000,  1.51890
  0.4839,   0.5484,   0.0000, ********,  0.85458,  1.54636,  0.00000,  1.76679
  0.4839,   0.5806,   0.0000, ********,  1.61006,  1.58549,  0.00000,  2.25966
  0.4839,   0.6129,   0.0000, ********,  2.41042,  1.63277,  0.00000,  2.91137
  0.4839,   0.6452,   0.0000, ********,  3.26381,  1.68661,  0.00000,  3.67384
  0.4839,   0.6774,   0.0000, ********,  4.16811,  1.74211,  0.00000,  4.51753
  0.4839,   0.7097,   0.0000, -98.6297,  5.11122,  1.79211,  0.00000,  5.41629
  0.4839,   0.7419,   0.0000, -94.7425,  6.07400,  1.82853,  0.00000,  6.34327
  0.4839,   0.7742,   0.0000, -90.4505,  7.03349,  1.84297,  0.00000,  7.27094
  0.4839,   0.8065,   0.0000, -85.9380,  7.96519,  1.82768,  0.00000,  8.17219
  0.4839,   0.8387,   0.0000, -81.4409,  8.84479,  1.77651,  0.00000,  9.02144
  0.4839,   0.8710,   0.0000, -77.2339,  9.65215,  1.68459,  0.00000,  9.79806
  0.4839,   0.9032,   0.0000, -73.6053, 10.41778,  1.54726,  0.00000, 10.53206
  0.4839,   0.9355,   0.0000, -70.7716, 11.79056,  1.34584,  0.00000, 11.86713
  0.4839,   0.9677,   0.0000, -68.5814, 20.75707,  0.95561,  0.00000, 20.77905
  0.4839,   1.0000,   0.0000, -67.5911, ********,  0.00000,  0.00000, ********
  0.5161,   0.0000,   0.0000, -56.1886,  0.00000,  0.00000,  0.00000,  0.00000
  0.5161,   0.0323,   0.0000, -57.3586, ********,  0.75545,  0.00000, 13.65732
  0.5161,   0.0645,   0.0000, -61.2271, ********,  1.23769,  0.00000, 15.41183
  0.5161,   0.0968,   0.0000, -67.3324, ********,  1.44858,  0.00000, 14.60208
  0.5161,   0.1290,   0.0000, -74.2193, ********,  1.49262,  0.00000, 12.97632
  0.5161,   0.1613,   0.0000, -80.8625, ********,  1.42365,  0.00000, 11.08219
  0.5161,   0.1935,   0.0000, -86.7036, -9.12549,  1.28314,  0.00000,  9.21526
  0.5161,   0.2258,   0.0000, -91.5773, -7.49001,  1.11304,  0.00000,  7.57226
  0.5161,   0.2581,   0.0000, -95.5949, -6.16800,  0.95934,  0.00000,  6.24216
  0.5161,   0.2903,   0.0000, -98.9749, -5.11836,  0.84742,  0.00000,  5.18804
  0.5161,   0.3226,   0.0000, ********, -4.24539,  0.77675,  0.00000,  4.31586
  0.5161,   0.3548,   0.0000, ********, -3.46651,  0.73703,  0.00000,  3.54399
  0.5161,   0.3871,   0.0000, ********, -2.73046,  0.71844,  0.00000,  2.82340
  0.5161,   0.4194,   0.0000, ********, -2.01383,  0.71378,  0.00000,  2.13658
  0.5161,   0.4516,   0.0000, ********, -1.30765,  0.72035,  0.00000,  1.49294
  0.5161,   0.4839,   0.0000, ********, -0.60552,  0.73635,  0.00000,  0.95334
  0.5161,   0.5161,   0.0000, ********,  0.10063,  0.76042,  0.00000,  0.76705
  0.5161,   0.5484,   0.0000, ********,  0.82064,  0.78977,  0.00000,  1.13894
  0.5161,   0.5806,   0.0000, ********,  1.56767,  0.82775,  0.00000,  1.77278
  0.5161,   0.6129,   0.0000, ********,  2.35835,  0.87782,  0.00000,  2.51642
  0.5161,   0.6452,   0.0000, ********,  3.20411,  0.94006,  0.00000,  3.33916
  0.5161,   0.6774,   0.0000, ********,  4.10553,  1.01203,  0.00000,  4.22843
  0.5161,   0.7097,   0.0000, -99.7469,  5.05228,  1.08901,  0.00000,  5.16831
  0.5161,   0.7419,   0.0000, -96.0286,  6.02623,  1.16517,  0.00000,  6.13784
  0.5161,   0.7742,   0.0000, -91.9535,  7.00477,  1.23253,  0.00000,  7.11238
  0.5161,   0.8065,   0.0000, -87.7043,  7.96251,  1.28280,  0.00000,  8.06518
  0.5161,   0.8387,   0.0000, -83.5106,  8.87392,  1.31028,  0.00000,  8.97013
  0.5161,   0.8710,   0.0000, -79.6364,  9.71852,  1.30883,  0.00000,  9.80626
  0.5161,   0.9032,   0.0000, -76.3501, 10.53481,  1.27194,  0.00000, 10.61132
  0.5161,   0.9355,   0.0000, -73.8390, 12.03503,  1.17542,  0.00000, 12.09229
  0.5161,   0.9677,   0.0000, -71.9217, 21.38551,  0.87911,  0.00000, 21.40358
  0.5161,   1.0000,   0.0000, -71.0521, ********,  0.00000,  0.00000, ********
  0.5484,   0.0000,   0.0000, -57.3412,  0.00000,  0.00000,  0.00000,  0.00000
  0.5484,   0.0323,   0.0000, -58.5477, ********,  0.61416,  0.00000, 14.19169
  0.5484,   0.0645,   0.0000, -62.4341, ********,  0.92664,  0.00000, 15.65987
  0.5484,   0.0968,   0.0000, -68.4487, ********,  1.00467,  0.00000, 14.63480
  0.5484,   0.1290,   0.0000, -75.1629, ********,  0.96003,  0.00000, 12.87575
  0.5484,   0.1613,   0.0000, -81.5906, ********,  0.83775,  0.00000, 10.89556
  0.5484,   0.1935,   0.0000, -87.2142, -8.95931,  0.67039,  0.00000,  8.98436
  0.5484,   0.2258,   0.0000, -91.9000, -7.32412,  0.49081,  0.00000,  7.34054
  0.5484,   0.2581,   0.0000, -95.7819, -6.03281,  0.33215,  0.00000,  6.04195
  0.5484,   0.2903,   0.0000, -99.0977, -5.02218,  0.20886,  0.00000,  5.02652
  0.5484,   0.3226,   0.0000, ********, -4.18179,  0.11820,  0.00000,  4.18346
  0.5484,   0.3548,   0.0000, ********, -3.42681,  0.05316,  0.00000,  3.42722
  0.5484,   0.3871,   0.0000, ********, -2.70819,  0.00849,  0.00000,  2.70820
  0.5484,   0.4194,   0.0000, ********, -2.00555, -0.01810,  0.00000,  2.00563
  0.5484,   0.4516,   0.0000, ********, -1.31188, -0.02890,  0.00000,  1.31220
  0.5484,   0.4839,   0.0000, ********, -0.62122, -0.02565,  0.00000,  0.62175
  0.5484,   0.5161,   0.0000, ********,  0.07588, -0.00986,  0.00000,  0.07652
  0.5484,   0.5484,   0.0000, ********,  0.78726,  0.01807,  0.00000,  0.78746
  0.5484,   0.5806,   0.0000, ********,  1.52201,  0.05943,  0.00000,  1.52317
  0.5484,   0.6129,   0.0000, ********,  2.29811,  0.11680,  0.00000,  2.30107
  0.5484,   0.6452,   0.0000, ********,  3.12959,  0.19202,  0.00000,  3.13548
  0.5484,   0.6774,   0.0000, ********,  4.01915,  0.28536,  0.00000,  4.02927
  0.5484,   0.7097,   0.0000, ********,  4.95809,  0.39500,  0.00000,  4.97380
  0.5484,   0.7419,   0.0000, -96.3843,  5.93049,  0.51658,  0.00000,  5.95295
  0.5484,   0.7742,   0.0000, -92.4440,  6.91586,  0.64157,  0.00000,  6.94555
  0.5484,   0.8065,   0.0000, -88.3796,  7.88743,  0.75899,  0.00000,  7.92386
  0.5484,   0.8387,   0.0000, -84.4164,  8.81876,  0.86671,  0.00000,  8.86125
  0.5484,   0.8710,   0.0000, -80.8135,  9.69049,  0.95506,  0.00000,  9.73744
  0.5484,   0.9032,   0.0000, -77.8179, 10.55119,  1.01613,  0.00000, 10.60001
  0.5484,   0.9355,   0.0000, -75.5892, 12.18339,  1.01960,  0.00000, 12.22598
  0.5484,   0.9677,   0.0000, -73.9156, 21.93248,  0.80932,  0.00000, 21.94741
  0.5484,   1.0000,   0.0000, -73.1548, ********,  0.00000,  0.00000, ********
  0.5806,   0.0000,   0.0000, -56.4338,  0.00000,  0.00000,  0.00000,  0.00000
  0.5806,   0.0323,   0.0000, -57.7052, ********,  0.46625,  0.00000, 14.57051
  0.5806,   0.0645,   0.0000, -61.7094, ********,  0.60591,  0.00000, 15.76421
  0.5806,   0.0968,   0.0000, -67.8085, ********,  0.55598,  0.00000, 14.57405
  0.5806,   0.1290,   0.0000, -74.5579, ********,  0.43044,  0.00000, 12.73055
  0.5806,   0.1613,   0.0000, -80.9608, ********,  0.26370,  0.00000, 10.70398
  0.5806,   0.1935,   0.0000, -86.5144, -8.77854,  0.07565,  0.00000,  8.77887
  0.5806,   0.2258,   0.0000, -91.1488, -7.15177, -0.10846,  0.00000,  7.15259
  0.5806,   0.2581,   0.0000, -95.0455, -5.88605, -0.27545,  0.00000,  5.89249
  0.5806,   0.2903,   0.0000, -98.4268, -4.90442, -0.42116,  0.00000,  4.92247
  0.5806,   0.3226,   0.0000, ********, -4.08970, -0.54345,  0.00000,  4.12565
  0.5806,   0.3548,   0.0000, ********, -3.35679, -0.64242,  0.00000,  3.41771
  0.5806,   0.3871,   0.0000, ********, -2.65920, -0.71844,  0.00000,  2.75454
  0.5806,   0.4194,   0.0000, ********, -1.97644, -0.77067,  0.00000,  2.12138
  0.5806,   0.4516,   0.0000, ********, -1.30010, -0.80110,  0.00000,  1.52710
  0.5806,   0.4839,   0.0000, ********, -0.62456, -0.81160,  0.00000,  1.02410
  0.5806,   0.5161,   0.0000, ********,  0.05691, -0.80402,  0.00000,  0.80603
  0.5806,   0.5484,   0.0000, ********,  0.75135, -0.77638,  0.00000,  1.08041
  0.5806,   0.5806,   0.0000, ********,  1.46894, -0.72894,  0.00000,  1.63986
  0.5806,   0.6129,   0.0000, ********,  2.22576, -0.66063,  0.00000,  2.32173
  0.5806,   0.6452,   0.0000, ********,  3.03554, -0.56817,  0.00000,  3.08826
  0.5806,   0.6774,   0.0000, ********,  3.90256, -0.44898,  0.00000,  3.92830
  0.5806,   0.7097,   0.0000, -99.5073,  4.82106, -0.30260,  0.00000,  4.83055
  0.5806,   0.7419,   0.0000, -95.8567,  5.77965, -0.13250,  0.00000,  5.78117
  0.5806,   0.7742,   0.0000, -91.9349,  6.76236,  0.05415,  0.00000,  6.76258
  0.5806,   0.8065,   0.0000, -87.9479,  7.73737,  0.24779,  0.00000,  7.74134
  0.5806,   0.8387,   0.0000, -84.1442,  8.67784,  0.44332,  0.00000,  8.68916
  0.5806,   0.8710,   0.0000, -80.7599,  9.56910,  0.62163,  0.00000,  9.58927
  0.5806,   0.9032,   0.0000, -78.0085, 10.47027,  0.77881,  0.00000, 10.49919
  0.5806,   0.9355,   0.0000, -76.0258, 12.24184,  0.87778,  0.00000, 12.27327
  0.5806,   0.9677,   0.0000, -74.5695, 22.40512,  0.74588,  0.00000, 22.41753
  0.5806,   1.0000,   0.0000, -73.9065, ********,  0.00000,  0.00000, ********
  0.6129,   0.0000,   0.0000, -53.1997,  0.00000,  0.00000,  0.00000,  0.00000
  0.6129,   0.0323,   0.0000, -54.5931, ********,  0.30775,  0.00000, 14.78751
  0.6129,   0.0645,   0.0000, -58.8845, ********,  0.26808,  0.00000, 15.72445
  0.6129,   0.0968,   0.0000, -65.2763, ********,  0.09222,  0.00000, 14.42510
  0.6129,   0.1290,   0.0000, -72.2508, ********, -0.10805,  0.00000, 12.54809
  0.6129,   0.1613,   0.0000, -78.8411, ********, -0.30904,  0.00000, 10.51307
  0.6129,   0.1935,   0.0000, -84.5638, -8.58716, -0.50985,  0.00000,  8.60228
  0.6129,   0.2258,   0.0000, -89.3698, -6.97302, -0.70195,  0.00000,  7.00827
  0.6129,   0.2581,   0.0000, -93.4551, -5.72010, -0.88751,  0.00000,  5.78855
  0.6129,   0.2903,   0.0000, -97.0171, -4.75417, -1.06500,  0.00000,  4.87200
  0.6129,   0.3226,   0.0000, ********, -3.96053, -1.22577,  0.00000,  4.14588
  0.6129,   0.3548,   0.0000, ********, -3.25182, -1.36295,  0.00000,  3.52590
  0.6129,   0.3871,   0.0000, ********, -2.57994, -1.47272,  0.00000,  2.97069
  0.6129,   0.4194,   0.0000, ********, -1.92289, -1.55330,  0.00000,  2.47189
  0.6129,   0.4516,   0.0000, ********, -1.27095, -1.60508,  0.00000,  2.04733
  0.6129,   0.4839,   0.0000, ********, -0.61831, -1.62928,  0.00000,  1.74265
  0.6129,   0.5161,   0.0000, ********,  0.04066, -1.62714,  0.00000,  1.62765
  0.6129,   0.5484,   0.0000, ********,  0.71217, -1.59857,  0.00000,  1.75003
  0.6129,   0.5806,   0.0000, ********,  1.40625, -1.54333,  0.00000,  2.08792
  0.6129,   0.6129,   0.0000, ********,  2.13734, -1.46026,  0.00000,  2.58855
  0.6129,   0.6452,   0.0000, ********,  2.91795, -1.34579,  0.00000,  3.21334
  0.6129,   0.6774,   0.0000, ********,  3.75358, -1.19623,  0.00000,  3.93959
  0.6129,   0.7097,   0.0000, -98.2215,  4.64161, -1.00997,  0.00000,  4.75021
  0.6129,   0.7419,   0.0000, -94.4856,  5.57374, -0.78900,  0.00000,  5.62931
  0.6129,   0.7742,   0.0000, -90.4986,  6.53557, -0.53763,  0.00000,  6.55764
  0.6129,   0.8065,   0.0000, -86.4959,  7.49826, -0.26169,  0.00000,  7.50283
  0.6129,   0.8387,   0.0000, -82.7459,  8.44493,  0.02610,  0.00000,  8.44497
  0.6129,   0.8710,   0.0000, -79.5011,  9.35499,  0.30699,  0.00000,  9.36003
  0.6129,   0.9032,   0.0000, -76.9535, 10.29504,  0.55926,  0.00000, 10.31022
  0.6129,   0.9355,   0.0000, -75.1843, 12.21633,  0.74942,  0.00000, 12.23929
  0.6129,   0.9677,   0.0000, -73.9215, 22.81027,  0.68845,  0.00000, 22.82066
  0.6129,   1.0000,   0.0000, -73.3464, ********,  0.00000,  0.00000, ********
  0.6452,   0.0000,   0.0000, -47.3296,  0.00000,  0.00000,  0.00000,  0.00000
  0.6452,   0.0323,   0.0000, -48.9382, ********,  0.13067,  0.00000, 14.83170
  0.6452,   0.0645,   0.0000, -53.7013, ********, -0.09936,  0.00000, 15.53735
  0.6452,   0.0968,   0.0000, -60.6068, ********, -0.39464,  0.00000, 14.19280
  0.6452,   0.1290,   0.0000, -68.1012, ********, -0.66489,  0.00000, 12.33994
  0.6452,   0.1613,   0.0000, -75.2180, ********, -0.89914,  0.00000, 10.33811
  0.6452,   0.1935,   0.0000, -81.4491, -8.38563, -1.11165,  0.00000,  8.45899
  0.6452,   0.2258,   0.0000, -86.6979, -6.77411, -1.31762,  0.00000,  6.90106
  0.6452,   0.2581,   0.0000, -91.1309, -5.52300, -1.52811,  0.00000,  5.73050
  0.6452,   0.2903,   0.0000, -94.9590, -4.56616, -1.74004,  0.00000,  4.88647
  0.6452,   0.3226,   0.0000, -98.3167, -3.79175, -1.94045,  0.00000,  4.25942
  0.6452,   0.3548,   0.0000, ********, -3.10984, -2.11706,  0.00000,  3.76206
  0.6452,   0.3871,   0.0000, ********, -2.46885, -2.26217,  0.00000,  3.34853
  0.6452,   0.4194,   0.0000, ********, -1.84408, -2.37210,  0.00000,  3.00458
  0.6452,   0.4516,   0.0000, ********, -1.22412, -2.44591,  0.00000,  2.73514
  0.6452,   0.4839,   0.0000, ********, -0.60249, -2.48408,  0.00000,  2.55610
  0.6452,   0.5161,   0.0000, ********,  0.02620, -2.48746,  0.00000,  2.48760
  0.6452,   0.5484,   0.0000, ********,  0.66754, -2.45651,  0.00000,  2.54560
  0.6452,   0.5806,   0.0000, ********,  1.33063, -2.39095,  0.00000,  2.73628
  0.6452,   0.6129,   0.0000, ********,  2.02822, -2.28923,  0.00000,  3.05848
  0.6452,   0.6452,   0.0000, ********,  2.77151, -2.14779,  0.00000,  3.50632
  0.6452,   0.6774,   0.0000, -99.6335,  3.56674, -1.96247,  0.00000,  4.07098
  0.6452,   0.7097,   0.0000, -96.1475,  4.41384, -1.73068,  0.00000,  4.74102
  0.6452,   0.7419,   0.0000, -92.2621,  5.30731, -1.45284,  0.00000,  5.50257
  0.6452,   0.7742,   0.0000, -88.1608,  6.23505, -1.13173,  0.00000,  6.33693
  0.6452,   0.8065,   0.0000, -84.0867,  7.17364, -0.77332,  0.00000,  7.21520
  0.6452,   0.8387,   0.0000, -80.3132,  8.10915, -0.39244,  0.00000,  8.11864
  0.6452,   0.8710,   0.0000, -77.1196,  9.03594, -0.00224,  0.00000,  9.03594
  0.6452,   0.9032,   0.0000, -74.7127, 10.02784,  0.35673,  0.00000, 10.03418
  0.6452,   0.9355,   0.0000, -73.1269, 12.11265,  0.63386,  0.00000, 12.12922
  0.6452,   0.9677,   0.0000, -72.0349, 23.15454,  0.63662,  0.00000, 23.16329
  0.6452,   1.0000,   0.0000, -71.5381, ********,  0.00000,  0.00000, ********
  0.6774,   0.0000,   0.0000, -38.5239,  0.00000,  0.00000,  0.00000,  0.00000
  0.6774,   0.0323,   0.0000, -40.4519, ********, -0.07690,  0.00000, 14.68515
  0.6774,   0.0645,   0.0000, -45.8998, ********, -0.50319,  0.00000, 15.20518
  0.6774,   0.0968,   0.0000, -53.6320, ********, -0.91877,  0.00000, 13.88969
  0.6774,   0.1290,   0.0000, -62.0858, ********, -1.26415,  0.00000, 12.10930
  0.6774,   0.1613,   0.0000, -70.1582, ********, -1.54015,  0.00000, 10.17896
  0.6774,   0.1935,   0.0000, -77.2300, -8.16868, -1.77027,  0.00000,  8.35830
  0.6774,   0.2258,   0.0000, -83.1554, -6.55657, -1.98739,  0.00000,  6.85115
  0.6774,   0.2581,   0.0000, -88.0956, -5.29768, -2.21570,  0.00000,  5.74237
  0.6774,   0.2903,   0.0000, -92.2930, -4.34184, -2.45623,  0.00000,  4.98845
  0.6774,   0.3226,   0.0000, -95.9233, -3.58350, -2.69294,  0.00000,  4.48257
  0.6774,   0.3548,   0.0000, -99.0579, -2.93010, -2.90779,  0.00000,  4.12804
  0.6774,   0.3871,   0.0000, ********, -2.32490, -3.08839,  0.00000,  3.86566
  0.6774,   0.4194,   0.0000, ********, -1.73915, -3.22819,  0.00000,  3.66686
  0.6774,   0.4516,   0.0000, ********, -1.15897, -3.32459,  0.00000,  3.52081
  0.6774,   0.4839,   0.0000, ********, -0.57675, -3.37706,  0.00000,  3.42596
  0.6774,   0.5161,   0.0000, ********,  0.01310, -3.38594,  0.00000,  3.38597
  0.6774,   0.5484,   0.0000, ********,  0.61565, -3.35169,  0.00000,  3.40777
  0.6774,   0.5806,   0.0000, ********,  1.23897, -3.27363,  0.00000,  3.50024
  0.6774,   0.6129,   0.0000, ********,  1.89419, -3.15009,  0.00000,  3.67574
  0.6774,   0.6452,   0.0000, ********,  2.59119, -2.97754,  0.00000,  3.94715
  0.6774,   0.6774,   0.0000, -97.0658,  3.33647, -2.75165,  0.00000,  4.32477
  0.6774,   0.7097,   0.0000, -93.3462,  4.13197, -2.46905,  0.00000,  4.81345
  0.6774,   0.7419,   0.0000, -89.2352,  4.97479, -2.12882,  0.00000,  5.41113
  0.6774,   0.7742,   0.0000, -84.9387,  5.85605, -1.73283,  0.00000,  6.10705
  0.6774,   0.8065,   0.0000, -80.7222,  6.75897, -1.28752,  0.00000,  6.88051
  0.6774,   0.8387,   0.0000, -76.8815,  7.67385, -0.80884,  0.00000,  7.71636
  0.6774,   0.8710,   0.0000, -73.6944,  8.60583, -0.31355,  0.00000,  8.61154
  0.6774,   0.9032,   0.0000, -71.3776,  9.65894,  0.16542,  0.00000,  9.66035
  0.6774,   0.9355,   0.0000, -69.9380, 11.93643,  0.52944,  0.00000, 11.94817
  0.6774,   0.9677,   0.0000, -68.9884, 23.44413,  0.58981,  0.00000, 23.45155
  0.6774,   1.0000,   0.0000, -68.5597, ********,  0.00000,  0.00000, ********
  0.7097,   0.0000,   0.0000, -26.6266,  0.00000,  0.00000,  0.00000,  0.00000
  0.7097,   0.0323,   0.0000, -28.9395, ********, -0.32500,  0.00000, 14.33162
  0.7097,   0.0645,   0.0000, -35.3141, ********, -0.95316,  0.00000, 14.72604
  0.7097,   0.0968,   0.0000, -44.2617, ********, -1.50849,  0.00000, 13.51083
  0.7097,   0.1290,   0.0000, -54.0987, ********, -1.94588,  0.00000, 11.86133
  0.7097,   0.1613,   0.0000, -63.5385, -9.79282, -2.27259,  0.00000, 10.05306
  0.7097,   0.1935,   0.0000, -71.8176, -7.93839, -2.52199,  0.00000,  8.32937
  0.7097,   0.2258,   0.0000, -78.7108, -6.32868, -2.74225,  0.00000,  6.89725
  0.7097,   0.2581,   0.0000, -84.3680, -5.05416, -2.97391,  0.00000,  5.86418
  0.7097,   0.2903,   0.0000, -89.0720, -4.08892, -3.22863,  0.00000,  5.20992
  0.7097,   0.3226,   0.0000, -93.0571, -3.34019, -3.49123,  0.00000,  4.83172
  0.7097,   0.3548,   0.0000, -96.4444, -2.71440, -3.73836,  0.00000,  4.61988
  0.7097,   0.3871,   0.0000, -99.2604, -2.14845, -3.95166,  0.00000,  4.49794
  0.7097,   0.4194,   0.0000, ********, -1.60788, -4.12031,  0.00000,  4.42293
  0.7097,   0.4516,   0.0000, ********, -1.07525, -4.23908,  0.00000,  4.37332
  0.7097,   0.4839,   0.0000, ********, -0.54114, -4.30585,  0.00000,  4.33972
  0.7097,   0.5161,   0.0000, ********,  0.00083, -4.31999,  0.00000,  4.31999
  0.7097,   0.5484,   0.0000, ********,  0.55522, -4.28123,  0.00000,  4.31709
  0.7097,   0.5806,   0.0000, ********,  1.12903, -4.18916,  0.00000,  4.33864
  0.7097,   0.6129,   0.0000, ********,  1.73214, -4.04177,  0.00000,  4.39730
  0.7097,   0.6452,   0.0000, -97.3932,  2.37307, -3.83542,  0.00000,  4.51020
  0.7097,   0.6774,   0.0000, -93.9339,  3.05824, -3.56556,  0.00000,  4.69745
  0.7097,   0.7097,   0.0000, -89.9168,  3.79101, -3.22818,  0.00000,  4.97924
  0.7097,   0.7419,   0.0000, -85.5056,  4.57110, -2.82122,  0.00000,  5.37162
  0.7097,   0.7742,   0.0000, -80.9316,  5.39376, -2.34587,  0.00000,  5.88182
  0.7097,   0.8065,   0.0000, -76.4892,  6.24965, -1.80895,  0.00000,  6.50618
  0.7097,   0.8387,   0.0000, -72.5055,  7.13518, -1.22704,  0.00000,  7.23992
  0.7097,   0.8710,   0.0000, -69.2898,  8.06168, -0.62113,  0.00000,  8.08557
  0.7097,   0.9032,   0.0000, -67.0316,  9.18485, -0.02563,  0.00000,  9.18489
  0.7097,   0.9355,   0.0000, -65.6933, 11.68827,  0.43499,  0.00000, 11.69636
  0.7097,   0.9677,   0.0000, -64.8622, 23.68398,  0.54736,  0.00000, 23.69030
  0.7097,   1.0000,   0.0000, -64.4913, ********,  0.00000,  0.00000, ********
  0.7419,   0.0000,   0.0000, -11.5799,  0.00000,  0.00000,  0.00000,  0.00000
