 x,y,z,P,u,v,w,V
  1.2583,   0.7419,   0.0000,  -0.0083,  0.06005,  0.03128,  0.00000,  0.06771
  1.2583,   0.7742,   0.0000,  -0.0082,  0.13214,  0.02704,  0.00000,  0.13488
  1.2583,   0.8065,   0.0000,  -0.0080,  0.21577,  0.02227,  0.00000,  0.21692
  1.2583,   0.8387,   0.0000,  -0.0077,  0.31235,  0.01717,  0.00000,  0.31283
  1.2583,   0.8710,   0.0000,  -0.0073,  0.42308,  0.01206,  0.00000,  0.42325
  1.2583,   0.9032,   0.0000,  -0.0068,  0.54856,  0.00732,  0.00000,  0.54861
  1.2583,   0.9355,   0.0000,  -0.0062,  0.68830,  0.00344,  0.00000,  0.68831
  1.2583,   0.9677,   0.0000,  -0.0056,  0.84015,  0.00088,  0.00000,  0.84015
  1.2583,   1.0000,   0.0000,  -0.0053,  1.00000,  0.00000,  0.00000,  1.00000
  1.2914,   0.0000,   0.0000,  -0.0026,  0.00000,  0.00000,  0.00000,  0.00000
  1.2914,   0.0323,   0.0000,  -0.0025, -0.03681,  0.00042,  0.00000,  0.03681
  1.2914,   0.0645,   0.0000,  -0.0023, -0.07132,  0.00157,  0.00000,  0.07134
  1.2914,   0.0968,   0.0000,  -0.0022, -0.10342,  0.00334,  0.00000,  0.10347
  1.2914,   0.1290,   0.0000,  -0.0020, -0.13293,  0.00564,  0.00000,  0.13305
  1.2914,   0.1613,   0.0000,  -0.0020, -0.15969,  0.00836,  0.00000,  0.15991
  1.2914,   0.1935,   0.0000,  -0.0019, -0.18348,  0.01139,  0.00000,  0.18383
  1.2914,   0.2258,   0.0000,  -0.0020, -0.20410,  0.01464,  0.00000,  0.20463
  1.2914,   0.2581,   0.0000,  -0.0021, -0.22137,  0.01802,  0.00000,  0.22210
  1.2914,   0.2903,   0.0000,  -0.0023, -0.23508,  0.02143,  0.00000,  0.23606
  1.2914,   0.3226,   0.0000,  -0.0026, -0.24507,  0.02478,  0.00000,  0.24632
  1.2914,   0.3548,   0.0000,  -0.0029, -0.25115,  0.02799,  0.00000,  0.25271
  1.2914,   0.3871,   0.0000,  -0.0033, -0.25318,  0.03098,  0.00000,  0.25506
  1.2914,   0.4194,   0.0000,  -0.0038, -0.25097,  0.03366,  0.00000,  0.25321
  1.2914,   0.4516,   0.0000,  -0.0042, -0.24435,  0.03596,  0.00000,  0.24698
  1.2914,   0.4839,   0.0000,  -0.0048, -0.23314,  0.03781,  0.00000,  0.23618
  1.2914,   0.5161,   0.0000,  -0.0053, -0.21710,  0.03914,  0.00000,  0.22060
  1.2914,   0.5484,   0.0000,  -0.0058, -0.19597,  0.03989,  0.00000,  0.19999
  1.2914,   0.5806,   0.0000,  -0.0062, -0.16941,  0.04001,  0.00000,  0.17407
  1.2914,   0.6129,   0.0000,  -0.0067, -0.13701,  0.03944,  0.00000,  0.14257
  1.2914,   0.6452,   0.0000,  -0.0070, -0.09822,  0.03816,  0.00000,  0.10537
  1.2914,   0.6774,   0.0000,  -0.0073, -0.05237,  0.03613,  0.00000,  0.06363
  1.2914,   0.7097,   0.0000,  -0.0074,  0.00137,  0.03336,  0.00000,  0.03339
  1.2914,   0.7419,   0.0000,  -0.0075,  0.06400,  0.02989,  0.00000,  0.07063
  1.2914,   0.7742,   0.0000,  -0.0074,  0.13668,  0.02579,  0.00000,  0.13910
  1.2914,   0.8065,   0.0000,  -0.0072,  0.22074,  0.02120,  0.00000,  0.22175
  1.2914,   0.8387,   0.0000,  -0.0069,  0.31748,  0.01631,  0.00000,  0.31790
  1.2914,   0.8710,   0.0000,  -0.0064,  0.42801,  0.01143,  0.00000,  0.42816
  1.2914,   0.9032,   0.0000,  -0.0060,  0.55287,  0.00693,  0.00000,  0.55291
  1.2914,   0.9355,   0.0000,  -0.0054,  0.69151,  0.00325,  0.00000,  0.69152
  1.2914,   0.9677,   0.0000,  -0.0049,  0.84187,  0.00083,  0.00000,  0.84187
  1.2914,   1.0000,   0.0000,  -0.0046,  1.00000,  0.00000,  0.00000,  1.00000
  1.3245,   0.0000,   0.0000,  -0.0019,  0.00000,  0.00000,  0.00000,  0.00000
  1.3245,   0.0323,   0.0000,  -0.0018, -0.03760,  0.00041,  0.00000,  0.03761
  1.3245,   0.0645,   0.0000,  -0.0016, -0.07280,  0.00153,  0.00000,  0.07282
  1.3245,   0.0968,   0.0000,  -0.0014, -0.10548,  0.00326,  0.00000,  0.10553
  1.3245,   0.1290,   0.0000,  -0.0013, -0.13547,  0.00549,  0.00000,  0.13558
  1.3245,   0.1613,   0.0000,  -0.0013, -0.16259,  0.00813,  0.00000,  0.16280
  1.3245,   0.1935,   0.0000,  -0.0012, -0.18665,  0.01107,  0.00000,  0.18698
  1.3245,   0.2258,   0.0000,  -0.0013, -0.20745,  0.01422,  0.00000,  0.20794
  1.3245,   0.2581,   0.0000,  -0.0014, -0.22479,  0.01748,  0.00000,  0.22547
  1.3245,   0.2903,   0.0000,  -0.0016, -0.23849,  0.02078,  0.00000,  0.23939
  1.3245,   0.3226,   0.0000,  -0.0019, -0.24837,  0.02401,  0.00000,  0.24953
  1.3245,   0.3548,   0.0000,  -0.0022, -0.25427,  0.02710,  0.00000,  0.25571
  1.3245,   0.3871,   0.0000,  -0.0026, -0.25602,  0.02996,  0.00000,  0.25777
  1.3245,   0.4194,   0.0000,  -0.0030, -0.25347,  0.03253,  0.00000,  0.25555
  1.3245,   0.4516,   0.0000,  -0.0035, -0.24643,  0.03473,  0.00000,  0.24886
  1.3245,   0.4839,   0.0000,  -0.0040, -0.23472,  0.03648,  0.00000,  0.23754
  1.3245,   0.5161,   0.0000,  -0.0045, -0.21813,  0.03773,  0.00000,  0.22137
  1.3245,   0.5484,   0.0000,  -0.0050, -0.19639,  0.03842,  0.00000,  0.20011
  1.3245,   0.5806,   0.0000,  -0.0054, -0.16916,  0.03850,  0.00000,  0.17349
  1.3245,   0.6129,   0.0000,  -0.0058, -0.13605,  0.03791,  0.00000,  0.14123
  1.3245,   0.6452,   0.0000,  -0.0061, -0.09653,  0.03663,  0.00000,  0.10324
  1.3245,   0.6774,   0.0000,  -0.0064, -0.04994,  0.03464,  0.00000,  0.06077
  1.3245,   0.7097,   0.0000,  -0.0065,  0.00452,  0.03194,  0.00000,  0.03226
  1.3245,   0.7419,   0.0000,  -0.0066,  0.06782,  0.02857,  0.00000,  0.07359
  1.3245,   0.7742,   0.0000,  -0.0065,  0.14106,  0.02461,  0.00000,  0.14319
  1.3245,   0.8065,   0.0000,  -0.0063,  0.22550,  0.02019,  0.00000,  0.22641
  1.3245,   0.8387,   0.0000,  -0.0060,  0.32238,  0.01551,  0.00000,  0.32275
  1.3245,   0.8710,   0.0000,  -0.0056,  0.43271,  0.01084,  0.00000,  0.43285
  1.3245,   0.9032,   0.0000,  -0.0051,  0.55696,  0.00656,  0.00000,  0.55700
  1.3245,   0.9355,   0.0000,  -0.0046,  0.69456,  0.00307,  0.00000,  0.69456
  1.3245,   0.9677,   0.0000,  -0.0041,  0.84349,  0.00078,  0.00000,  0.84349
  1.3245,   1.0000,   0.0000,  -0.0039,  1.00000,  0.00000,  0.00000,  1.00000
  1.3576,   0.0000,   0.0000,  -0.0012,  0.00000,  0.00000,  0.00000,  0.00000
  1.3576,   0.0323,   0.0000,  -0.0010, -0.03838,  0.00040,  0.00000,  0.03838
  1.3576,   0.0645,   0.0000,  -0.0008, -0.07424,  0.00149,  0.00000,  0.07426
  1.3576,   0.0968,   0.0000,  -0.0007, -0.10748,  0.00317,  0.00000,  0.10753
  1.3576,   0.1290,   0.0000,  -0.0006, -0.13793,  0.00534,  0.00000,  0.13804
  1.3576,   0.1613,   0.0000,  -0.0005, -0.16541,  0.00790,  0.00000,  0.16560
  1.3576,   0.1935,   0.0000,  -0.0005, -0.18973,  0.01075,  0.00000,  0.19004
  1.3576,   0.2258,   0.0000,  -0.0006, -0.21069,  0.01380,  0.00000,  0.21114
  1.3576,   0.2581,   0.0000,  -0.0007, -0.22810,  0.01696,  0.00000,  0.22873
  1.3576,   0.2903,   0.0000,  -0.0009, -0.24178,  0.02014,  0.00000,  0.24262
  1.3576,   0.3226,   0.0000,  -0.0011, -0.25156,  0.02325,  0.00000,  0.25263
  1.3576,   0.3548,   0.0000,  -0.0014, -0.25727,  0.02623,  0.00000,  0.25860
  1.3576,   0.3871,   0.0000,  -0.0018, -0.25875,  0.02898,  0.00000,  0.26037
  1.3576,   0.4194,   0.0000,  -0.0022, -0.25586,  0.03144,  0.00000,  0.25778
  1.3576,   0.4516,   0.0000,  -0.0027, -0.24841,  0.03353,  0.00000,  0.25066
  1.3576,   0.4839,   0.0000,  -0.0032, -0.23623,  0.03520,  0.00000,  0.23883
  1.3576,   0.5161,   0.0000,  -0.0036, -0.21909,  0.03638,  0.00000,  0.22209
  1.3576,   0.5484,   0.0000,  -0.0041, -0.19675,  0.03701,  0.00000,  0.20020
  1.3576,   0.5806,   0.0000,  -0.0045, -0.16888,  0.03704,  0.00000,  0.17290
  1.3576,   0.6129,   0.0000,  -0.0049, -0.13509,  0.03644,  0.00000,  0.13992
  1.3576,   0.6452,   0.0000,  -0.0052, -0.09486,  0.03516,  0.00000,  0.10117
  1.3576,   0.6774,   0.0000,  -0.0055, -0.04756,  0.03321,  0.00000,  0.05801
  1.3576,   0.7097,   0.0000,  -0.0056,  0.00759,  0.03058,  0.00000,  0.03151
  1.3576,   0.7419,   0.0000,  -0.0056,  0.07152,  0.02732,  0.00000,  0.07656
  1.3576,   0.7742,   0.0000,  -0.0056,  0.14529,  0.02349,  0.00000,  0.14717
  1.3576,   0.8065,   0.0000,  -0.0054,  0.23008,  0.01924,  0.00000,  0.23089
  1.3576,   0.8387,   0.0000,  -0.0051,  0.32707,  0.01475,  0.00000,  0.32741
  1.3576,   0.8710,   0.0000,  -0.0047,  0.43720,  0.01029,  0.00000,  0.43732
  1.3576,   0.9032,   0.0000,  -0.0043,  0.56085,  0.00621,  0.00000,  0.56088
  1.3576,   0.9355,   0.0000,  -0.0038,  0.69744,  0.00290,  0.00000,  0.69745
  1.3576,   0.9677,   0.0000,  -0.0033,  0.84501,  0.00074,  0.00000,  0.84502
  1.3576,   1.0000,   0.0000,  -0.0031,  1.00000,  0.00000,  0.00000,  1.00000
  1.3907,   0.0000,   0.0000,  -0.0004,  0.00000,  0.00000,  0.00000,  0.00000
  1.3907,   0.0323,   0.0000,  -0.0003, -0.03913,  0.00039,  0.00000,  0.03913
  1.3907,   0.0645,   0.0000,  -0.0001, -0.07565,  0.00145,  0.00000,  0.07566
  1.3907,   0.0968,   0.0000,   0.0001, -0.10943,  0.00308,  0.00000,  0.10947
  1.3907,   0.1290,   0.0000,   0.0002, -0.14032,  0.00519,  0.00000,  0.14042
  1.3907,   0.1613,   0.0000,   0.0003, -0.16815,  0.00767,  0.00000,  0.16832
  1.3907,   0.1935,   0.0000,   0.0003, -0.19271,  0.01044,  0.00000,  0.19299
  1.3907,   0.2258,   0.0000,   0.0002, -0.21382,  0.01339,  0.00000,  0.21424
  1.3907,   0.2581,   0.0000,   0.0001, -0.23130,  0.01644,  0.00000,  0.23188
  1.3907,   0.2903,   0.0000,  -0.0001, -0.24495,  0.01951,  0.00000,  0.24573
  1.3907,   0.3226,   0.0000,  -0.0003, -0.25462,  0.02252,  0.00000,  0.25562
  1.3907,   0.3548,   0.0000,  -0.0006, -0.26015,  0.02538,  0.00000,  0.26138
  1.3907,   0.3871,   0.0000,  -0.0010, -0.26137,  0.02802,  0.00000,  0.26287
  1.3907,   0.4194,   0.0000,  -0.0014, -0.25814,  0.03038,  0.00000,  0.25992
  1.3907,   0.4516,   0.0000,  -0.0019, -0.25029,  0.03238,  0.00000,  0.25238
  1.3907,   0.4839,   0.0000,  -0.0023, -0.23764,  0.03396,  0.00000,  0.24006
  1.3907,   0.5161,   0.0000,  -0.0028, -0.21999,  0.03507,  0.00000,  0.22276
  1.3907,   0.5484,   0.0000,  -0.0032, -0.19707,  0.03564,  0.00000,  0.20027
  1.3907,   0.5806,   0.0000,  -0.0036, -0.16858,  0.03564,  0.00000,  0.17231
  1.3907,   0.6129,   0.0000,  -0.0040, -0.13413,  0.03502,  0.00000,  0.13862
  1.3907,   0.6452,   0.0000,  -0.0043, -0.09322,  0.03376,  0.00000,  0.09914
  1.3907,   0.6774,   0.0000,  -0.0045, -0.04523,  0.03185,  0.00000,  0.05532
  1.3907,   0.7097,   0.0000,  -0.0047,  0.01057,  0.02929,  0.00000,  0.03114
  1.3907,   0.7419,   0.0000,  -0.0047,  0.07509,  0.02612,  0.00000,  0.07951
  1.3907,   0.7742,   0.0000,  -0.0046,  0.14936,  0.02243,  0.00000,  0.15103
  1.3907,   0.8065,   0.0000,  -0.0044,  0.23448,  0.01834,  0.00000,  0.23520
  1.3907,   0.8387,   0.0000,  -0.0041,  0.33157,  0.01403,  0.00000,  0.33186
  1.3907,   0.8710,   0.0000,  -0.0038,  0.44148,  0.00977,  0.00000,  0.44159
  1.3907,   0.9032,   0.0000,  -0.0034,  0.56455,  0.00588,  0.00000,  0.56458
  1.3907,   0.9355,   0.0000,  -0.0029,  0.70018,  0.00274,  0.00000,  0.70018
  1.3907,   0.9677,   0.0000,  -0.0024,  0.84646,  0.00070,  0.00000,  0.84646
  1.3907,   1.0000,   0.0000,  -0.0022,  1.00000,  0.00000,  0.00000,  1.00000
  1.4238,   0.0000,   0.0000,   0.0005,  0.00000,  0.00000,  0.00000,  0.00000
  1.4238,   0.0323,   0.0000,   0.0006, -0.03987,  0.00038,  0.00000,  0.03987
  1.4238,   0.0645,   0.0000,   0.0008, -0.07701,  0.00141,  0.00000,  0.07702
  1.4238,   0.0968,   0.0000,   0.0009, -0.11132,  0.00300,  0.00000,  0.11136
  1.4238,   0.1290,   0.0000,   0.0010, -0.14264,  0.00505,  0.00000,  0.14273
  1.4238,   0.1613,   0.0000,   0.0011, -0.17080,  0.00745,  0.00000,  0.17096
  1.4238,   0.1935,   0.0000,   0.0011, -0.19560,  0.01013,  0.00000,  0.19586
  1.4238,   0.2258,   0.0000,   0.0010, -0.21686,  0.01299,  0.00000,  0.21724
  1.4238,   0.2581,   0.0000,   0.0009, -0.23438,  0.01594,  0.00000,  0.23493
  1.4238,   0.2903,   0.0000,   0.0007, -0.24801,  0.01890,  0.00000,  0.24873
  1.4238,   0.3226,   0.0000,   0.0005, -0.25758,  0.02180,  0.00000,  0.25850
  1.4238,   0.3548,   0.0000,   0.0002, -0.26292,  0.02455,  0.00000,  0.26406
  1.4238,   0.3871,   0.0000,  -0.0002, -0.26388,  0.02709,  0.00000,  0.26527
  1.4238,   0.4194,   0.0000,  -0.0006, -0.26033,  0.02935,  0.00000,  0.26198
  1.4238,   0.4516,   0.0000,  -0.0010, -0.25209,  0.03126,  0.00000,  0.25402
  1.4238,   0.4839,   0.0000,  -0.0014, -0.23899,  0.03276,  0.00000,  0.24122
  1.4238,   0.5161,   0.0000,  -0.0019, -0.22082,  0.03380,  0.00000,  0.22339
  1.4238,   0.5484,   0.0000,  -0.0023, -0.19734,  0.03433,  0.00000,  0.20031
  1.4238,   0.5806,   0.0000,  -0.0027, -0.16825,  0.03429,  0.00000,  0.17171
  1.4238,   0.6129,   0.0000,  -0.0031, -0.13316,  0.03367,  0.00000,  0.13735
  1.4238,   0.6452,   0.0000,  -0.0034, -0.09160,  0.03242,  0.00000,  0.09717
  1.4238,   0.6774,   0.0000,  -0.0036, -0.04296,  0.03055,  0.00000,  0.05272
  1.4238,   0.7097,   0.0000,  -0.0037,  0.01347,  0.02805,  0.00000,  0.03112
  1.4238,   0.7419,   0.0000,  -0.0037,  0.07856,  0.02499,  0.00000,  0.08243
  1.4238,   0.7742,   0.0000,  -0.0036,  0.15328,  0.02142,  0.00000,  0.15477
  1.4238,   0.8065,   0.0000,  -0.0035,  0.23871,  0.01748,  0.00000,  0.23934
  1.4238,   0.8387,   0.0000,  -0.0032,  0.33587,  0.01335,  0.00000,  0.33613
  1.4238,   0.8710,   0.0000,  -0.0028,  0.44556,  0.00928,  0.00000,  0.44566
  1.4238,   0.9032,   0.0000,  -0.0024,  0.56806,  0.00558,  0.00000,  0.56809
  1.4238,   0.9355,   0.0000,  -0.0020,  0.70277,  0.00259,  0.00000,  0.70277
  1.4238,   0.9677,   0.0000,  -0.0016,  0.84783,  0.00066,  0.00000,  0.84783
  1.4238,   1.0000,   0.0000,  -0.0013,  1.00000,  0.00000,  0.00000,  1.00000
  1.4570,   0.0000,   0.0000,   0.0013,  0.00000,  0.00000,  0.00000,  0.00000
  1.4570,   0.0323,   0.0000,   0.0014, -0.04058,  0.00037,  0.00000,  0.04058
  1.4570,   0.0645,   0.0000,   0.0016, -0.07834,  0.00137,  0.00000,  0.07835
  1.4570,   0.0968,   0.0000,   0.0018, -0.11316,  0.00292,  0.00000,  0.11320
  1.4570,   0.1290,   0.0000,   0.0019, -0.14490,  0.00490,  0.00000,  0.14498
  1.4570,   0.1613,   0.0000,   0.0019, -0.17337,  0.00724,  0.00000,  0.17352
  1.4570,   0.1935,   0.0000,   0.0019, -0.19839,  0.00983,  0.00000,  0.19864
  1.4570,   0.2258,   0.0000,   0.0019, -0.21979,  0.01260,  0.00000,  0.22015
  1.4570,   0.2581,   0.0000,   0.0018, -0.23737,  0.01545,  0.00000,  0.23787
  1.4570,   0.2903,   0.0000,   0.0016, -0.25097,  0.01831,  0.00000,  0.25163
  1.4570,   0.3226,   0.0000,   0.0013, -0.26042,  0.02110,  0.00000,  0.26127
  1.4570,   0.3548,   0.0000,   0.0010, -0.26558,  0.02375,  0.00000,  0.26664
  1.4570,   0.3871,   0.0000,   0.0007, -0.26629,  0.02619,  0.00000,  0.26758
  1.4570,   0.4194,   0.0000,   0.0003, -0.26242,  0.02835,  0.00000,  0.26395
  1.4570,   0.4516,   0.0000,  -0.0001, -0.25380,  0.03018,  0.00000,  0.25558
  1.4570,   0.4839,   0.0000,  -0.0005, -0.24025,  0.03160,  0.00000,  0.24232
  1.4570,   0.5161,   0.0000,  -0.0010, -0.22159,  0.03258,  0.00000,  0.22398
  1.4570,   0.5484,   0.0000,  -0.0014, -0.19758,  0.03306,  0.00000,  0.20032
  1.4570,   0.5806,   0.0000,  -0.0018, -0.16790,  0.03300,  0.00000,  0.17111
  1.4570,   0.6129,   0.0000,  -0.0021, -0.13220,  0.03237,  0.00000,  0.13611
  1.4570,   0.6452,   0.0000,  -0.0024, -0.09001,  0.03113,  0.00000,  0.09524
  1.4570,   0.6774,   0.0000,  -0.0026, -0.04075,  0.02930,  0.00000,  0.05019
  1.4570,   0.7097,   0.0000,  -0.0027,  0.01628,  0.02688,  0.00000,  0.03142
  1.4570,   0.7419,   0.0000,  -0.0027,  0.08190,  0.02391,  0.00000,  0.08532
  1.4570,   0.7742,   0.0000,  -0.0026,  0.15706,  0.02046,  0.00000,  0.15839
  1.4570,   0.8065,   0.0000,  -0.0025,  0.24276,  0.01667,  0.00000,  0.24334
  1.4570,   0.8387,   0.0000,  -0.0022,  0.33998,  0.01271,  0.00000,  0.34022
  1.4570,   0.8710,   0.0000,  -0.0019,  0.44946,  0.00882,  0.00000,  0.44954
  1.4570,   0.9032,   0.0000,  -0.0015,  0.57141,  0.00529,  0.00000,  0.57144
  1.4570,   0.9355,   0.0000,  -0.0011,  0.70523,  0.00246,  0.00000,  0.70523
  1.4570,   0.9677,   0.0000,  -0.0007,  0.84912,  0.00062,  0.00000,  0.84912
  1.4570,   1.0000,   0.0000,  -0.0004,  1.00000,  0.00000,  0.00000,  1.00000
  1.4901,   0.0000,   0.0000,   0.0022,  0.00000,  0.00000,  0.00000,  0.00000
  1.4901,   0.0323,   0.0000,   0.0023, -0.04127,  0.00036,  0.00000,  0.04128
  1.4901,   0.0645,   0.0000,   0.0025, -0.07963,  0.00133,  0.00000,  0.07964
  1.4901,   0.0968,   0.0000,   0.0026, -0.11495,  0.00283,  0.00000,  0.11498
  1.4901,   0.1290,   0.0000,   0.0027, -0.14708,  0.00476,  0.00000,  0.14716
  1.4901,   0.1613,   0.0000,   0.0028, -0.17586,  0.00703,  0.00000,  0.17600
  1.4901,   0.1935,   0.0000,   0.0028, -0.20110,  0.00954,  0.00000,  0.20133
  1.4901,   0.2258,   0.0000,   0.0027, -0.22262,  0.01221,  0.00000,  0.22296
  1.4901,   0.2581,   0.0000,   0.0026, -0.24025,  0.01497,  0.00000,  0.24071
  1.4901,   0.2903,   0.0000,   0.0025, -0.25381,  0.01773,  0.00000,  0.25443
  1.4901,   0.3226,   0.0000,   0.0022, -0.26316,  0.02042,  0.00000,  0.26395
  1.4901,   0.3548,   0.0000,   0.0019, -0.26814,  0.02297,  0.00000,  0.26912
  1.4901,   0.3871,   0.0000,   0.0016, -0.26861,  0.02531,  0.00000,  0.26980
  1.4901,   0.4194,   0.0000,   0.0012, -0.26442,  0.02738,  0.00000,  0.26583
  1.4901,   0.4516,   0.0000,   0.0008, -0.25542,  0.02913,  0.00000,  0.25708
  1.4901,   0.4839,   0.0000,   0.0004, -0.24145,  0.03048,  0.00000,  0.24337
  1.4901,   0.5161,   0.0000,  -0.0000, -0.22232,  0.03140,  0.00000,  0.22452
  1.4901,   0.5484,   0.0000,  -0.0004, -0.19777,  0.03184,  0.00000,  0.20032
  1.4901,   0.5806,   0.0000,  -0.0008, -0.16754,  0.03175,  0.00000,  0.17052
  1.4901,   0.6129,   0.0000,  -0.0011, -0.13125,  0.03111,  0.00000,  0.13488
  1.4901,   0.6452,   0.0000,  -0.0014, -0.08845,  0.02990,  0.00000,  0.09337
  1.4901,   0.6774,   0.0000,  -0.0015, -0.03859,  0.02811,  0.00000,  0.04774
  1.4901,   0.7097,   0.0000,  -0.0017,  0.01901,  0.02575,  0.00000,  0.03201
  1.4901,   0.7419,   0.0000,  -0.0017,  0.08514,  0.02288,  0.00000,  0.08816
  1.4901,   0.7742,   0.0000,  -0.0016,  0.16070,  0.01955,  0.00000,  0.16189
  1.4901,   0.8065,   0.0000,  -0.0014,  0.24666,  0.01591,  0.00000,  0.24717
  1.4901,   0.8387,   0.0000,  -0.0012,  0.34393,  0.01211,  0.00000,  0.34414
  1.4901,   0.8710,   0.0000,  -0.0009,  0.45318,  0.00839,  0.00000,  0.45326
  1.4901,   0.9032,   0.0000,  -0.0005,  0.57460,  0.00502,  0.00000,  0.57462
  1.4901,   0.9355,   0.0000,  -0.0001,  0.70756,  0.00233,  0.00000,  0.70757
  1.4901,   0.9677,   0.0000,   0.0003,  0.85035,  0.00059,  0.00000,  0.85035
  1.4901,   1.0000,   0.0000,   0.0005,  1.00000,  0.00000,  0.00000,  1.00000
  1.5232,   0.0000,   0.0000,   0.0032,  0.00000,  0.00000,  0.00000,  0.00000
  1.5232,   0.0323,   0.0000,   0.0033, -0.04195,  0.00035,  0.00000,  0.04195
  1.5232,   0.0645,   0.0000,   0.0034, -0.08088,  0.00130,  0.00000,  0.08089
  1.5232,   0.0968,   0.0000,   0.0036, -0.11668,  0.00275,  0.00000,  0.11671
  1.5232,   0.1290,   0.0000,   0.0037, -0.14920,  0.00462,  0.00000,  0.14927
  1.5232,   0.1613,   0.0000,   0.0037, -0.17827,  0.00682,  0.00000,  0.17840
  1.5232,   0.1935,   0.0000,   0.0037, -0.20372,  0.00925,  0.00000,  0.20393
  1.5232,   0.2258,   0.0000,   0.0037, -0.22536,  0.01184,  0.00000,  0.22567
  1.5232,   0.2581,   0.0000,   0.0035, -0.24303,  0.01450,  0.00000,  0.24346
  1.5232,   0.2903,   0.0000,   0.0034, -0.25656,  0.01716,  0.00000,  0.25713
  1.5232,   0.3226,   0.0000,   0.0031, -0.26580,  0.01976,  0.00000,  0.26653
  1.5232,   0.3548,   0.0000,   0.0029, -0.27060,  0.02221,  0.00000,  0.27151
  1.5232,   0.3871,   0.0000,   0.0025, -0.27083,  0.02446,  0.00000,  0.27193
  1.5232,   0.4194,   0.0000,   0.0022, -0.26633,  0.02645,  0.00000,  0.26764
  1.5232,   0.4516,   0.0000,   0.0018, -0.25698,  0.02811,  0.00000,  0.25851
  1.5232,   0.4839,   0.0000,   0.0014, -0.24259,  0.02940,  0.00000,  0.24437
  1.5232,   0.5161,   0.0000,   0.0010, -0.22299,  0.03027,  0.00000,  0.22503
  1.5232,   0.5484,   0.0000,   0.0006, -0.19794,  0.03066,  0.00000,  0.20030
  1.5232,   0.5806,   0.0000,   0.0002, -0.16716,  0.03055,  0.00000,  0.16993
  1.5232,   0.6129,   0.0000,  -0.0001, -0.13030,  0.02991,  0.00000,  0.13369
  1.5232,   0.6452,   0.0000,  -0.0003, -0.08693,  0.02872,  0.00000,  0.09155
  1.5232,   0.6774,   0.0000,  -0.0005, -0.03649,  0.02697,  0.00000,  0.04538
  1.5232,   0.7097,   0.0000,  -0.0006,  0.02165,  0.02468,  0.00000,  0.03283
  1.5232,   0.7419,   0.0000,  -0.0006,  0.08827,  0.02189,  0.00000,  0.09094
  1.5232,   0.7742,   0.0000,  -0.0005,  0.16421,  0.01869,  0.00000,  0.16527
  1.5232,   0.8065,   0.0000,  -0.0004,  0.25041,  0.01518,  0.00000,  0.25087
  1.5232,   0.8387,   0.0000,  -0.0001,  0.34770,  0.01153,  0.00000,  0.34790
  1.5232,   0.8710,   0.0000,   0.0002,  0.45673,  0.00798,  0.00000,  0.45680
  1.5232,   0.9032,   0.0000,   0.0005,  0.57763,  0.00477,  0.00000,  0.57765
  1.5232,   0.9355,   0.0000,   0.0009,  0.70978,  0.00220,  0.00000,  0.70979
  1.5232,   0.9677,   0.0000,   0.0013,  0.85151,  0.00055,  0.00000,  0.85151
  1.5232,   1.0000,   0.0000,   0.0014,  1.00000,  0.00000,  0.00000,  1.00000
  1.5563,   0.0000,   0.0000,   0.0041,  0.00000,  0.00000,  0.00000,  0.00000
  1.5563,   0.0323,   0.0000,   0.0042, -0.04261,  0.00034,  0.00000,  0.04261
  1.5563,   0.0645,   0.0000,   0.0044, -0.08209,  0.00126,  0.00000,  0.08210
  1.5563,   0.0968,   0.0000,   0.0045, -0.11836,  0.00267,  0.00000,  0.11839
  1.5563,   0.1290,   0.0000,   0.0046, -0.15125,  0.00449,  0.00000,  0.15132
  1.5563,   0.1613,   0.0000,   0.0046, -0.18061,  0.00661,  0.00000,  0.18073
  1.5563,   0.1935,   0.0000,   0.0046, -0.20625,  0.00897,  0.00000,  0.20645
  1.5563,   0.2258,   0.0000,   0.0046, -0.22801,  0.01147,  0.00000,  0.22830
  1.5563,   0.2581,   0.0000,   0.0045, -0.24572,  0.01404,  0.00000,  0.24612
  1.5563,   0.2903,   0.0000,   0.0043, -0.25921,  0.01661,  0.00000,  0.25974
  1.5563,   0.3226,   0.0000,   0.0041, -0.26834,  0.01911,  0.00000,  0.26902
  1.5563,   0.3548,   0.0000,   0.0038, -0.27297,  0.02147,  0.00000,  0.27381
  1.5563,   0.3871,   0.0000,   0.0035, -0.27296,  0.02364,  0.00000,  0.27398
  1.5563,   0.4194,   0.0000,   0.0032, -0.26817,  0.02554,  0.00000,  0.26938
  1.5563,   0.4516,   0.0000,   0.0028, -0.25846,  0.02713,  0.00000,  0.25988
  1.5563,   0.4839,   0.0000,   0.0024, -0.24367,  0.02835,  0.00000,  0.24531
  1.5563,   0.5161,   0.0000,   0.0020, -0.22361,  0.02917,  0.00000,  0.22551
  1.5563,   0.5484,   0.0000,   0.0016, -0.19807,  0.02953,  0.00000,  0.20026
  1.5563,   0.5806,   0.0000,   0.0013, -0.16677,  0.02940,  0.00000,  0.16934
  1.5563,   0.6129,   0.0000,   0.0010, -0.12936,  0.02876,  0.00000,  0.13252
  1.5563,   0.6452,   0.0000,   0.0008, -0.08543,  0.02758,  0.00000,  0.08977
  1.5563,   0.6774,   0.0000,   0.0006, -0.03445,  0.02587,  0.00000,  0.04308
