 x,y,z,P,u,v,w,V
  1.7219,   0.9677,   0.0000,  -0.9865,  0.21802, -0.00045,  0.00000,  0.21802
  1.7219,   1.0000,   0.0000,  -0.9867,  0.00000,  0.00000,  0.00000,  0.00000
  1.7881,   0.0000,   0.0000,  -0.9978,  0.00000,  0.00000,  0.00000,  0.00000
  1.7881,   0.0323,   0.0000,  -0.9977,  0.21637,  0.00042,  0.00000,  0.21637
  1.7881,   0.0645,   0.0000,  -0.9975,  0.41477,  0.00156,  0.00000,  0.41477
  1.7881,   0.0968,   0.0000,  -0.9973,  0.59426,  0.00326,  0.00000,  0.59427
  1.7881,   0.1290,   0.0000,  -0.9971,  0.75381,  0.00534,  0.00000,  0.75383
  1.7881,   0.1613,   0.0000,  -0.9969,  0.89258,  0.00756,  0.00000,  0.89261
  1.7881,   0.1935,   0.0000,  -0.9967,  1.01022,  0.00966,  0.00000,  1.01027
  1.7881,   0.2258,   0.0000,  -0.9965,  1.10710,  0.01140,  0.00000,  1.10715
  1.7881,   0.2581,   0.0000,  -0.9962,  1.18432,  0.01258,  0.00000,  1.18439
  1.7881,   0.2903,   0.0000,  -0.9960,  1.24374,  0.01305,  0.00000,  1.24381
  1.7881,   0.3226,   0.0000,  -0.9957,  1.28774,  0.01274,  0.00000,  1.28780
  1.7881,   0.3548,   0.0000,  -0.9955,  1.31897,  0.01166,  0.00000,  1.31902
  1.7881,   0.3871,   0.0000,  -0.9953,  1.34009,  0.00988,  0.00000,  1.34013
  1.7881,   0.4194,   0.0000,  -0.9951,  1.35355,  0.00750,  0.00000,  1.35357
  1.7881,   0.4516,   0.0000,  -0.9950,  1.36134,  0.00468,  0.00000,  1.36135
  1.7881,   0.4839,   0.0000,  -0.9949,  1.36487,  0.00159,  0.00000,  1.36487
  1.7881,   0.5161,   0.0000,  -0.9949,  1.36487, -0.00159,  0.00000,  1.36487
  1.7881,   0.5484,   0.0000,  -0.9950,  1.36134, -0.00468,  0.00000,  1.36135
  1.7881,   0.5806,   0.0000,  -0.9951,  1.35355, -0.00750,  0.00000,  1.35357
  1.7881,   0.6129,   0.0000,  -0.9953,  1.34009, -0.00988,  0.00000,  1.34013
  1.7881,   0.6452,   0.0000,  -0.9955,  1.31897, -0.01166,  0.00000,  1.31902
  1.7881,   0.6774,   0.0000,  -0.9957,  1.28774, -0.01274,  0.00000,  1.28780
  1.7881,   0.7097,   0.0000,  -0.9960,  1.24374, -0.01305,  0.00000,  1.24381
  1.7881,   0.7419,   0.0000,  -0.9962,  1.18432, -0.01258,  0.00000,  1.18439
  1.7881,   0.7742,   0.0000,  -0.9965,  1.10710, -0.01140,  0.00000,  1.10715
  1.7881,   0.8065,   0.0000,  -0.9967,  1.01022, -0.00966,  0.00000,  1.01027
  1.7881,   0.8387,   0.0000,  -0.9969,  0.89258, -0.00756,  0.00000,  0.89261
  1.7881,   0.8710,   0.0000,  -0.9971,  0.75381, -0.00534,  0.00000,  0.75383
  1.7881,   0.9032,   0.0000,  -0.9973,  0.59426, -0.00326,  0.00000,  0.59427
  1.7881,   0.9355,   0.0000,  -0.9975,  0.41477, -0.00156,  0.00000,  0.41477
  1.7881,   0.9677,   0.0000,  -0.9977,  0.21637, -0.00042,  0.00000,  0.21637
  1.7881,   1.0000,   0.0000,  -0.9978,  0.00000,  0.00000,  0.00000,  0.00000
  1.8543,   0.0000,   0.0000,  -1.0088,  0.00000,  0.00000,  0.00000,  0.00000
  1.8543,   0.0323,   0.0000,  -1.0087,  0.21482,  0.00039,  0.00000,  0.21482
  1.8543,   0.0645,   0.0000,  -1.0085,  0.41195,  0.00146,  0.00000,  0.41195
  1.8543,   0.0968,   0.0000,  -1.0083,  0.59051,  0.00305,  0.00000,  0.59052
  1.8543,   0.1290,   0.0000,  -1.0081,  0.74955,  0.00499,  0.00000,  0.74957
  1.8543,   0.1613,   0.0000,  -1.0080,  0.88829,  0.00706,  0.00000,  0.88832
  1.8543,   0.1935,   0.0000,  -1.0078,  1.00640,  0.00904,  0.00000,  1.00644
  1.8543,   0.2258,   0.0000,  -1.0076,  1.10417,  0.01069,  0.00000,  1.10422
  1.8543,   0.2581,   0.0000,  -1.0074,  1.18265,  0.01182,  0.00000,  1.18271
  1.8543,   0.2903,   0.0000,  -1.0071,  1.24355,  0.01228,  0.00000,  1.24361
  1.8543,   0.3226,   0.0000,  -1.0069,  1.28909,  0.01202,  0.00000,  1.28915
  1.8543,   0.3548,   0.0000,  -1.0067,  1.32180,  0.01103,  0.00000,  1.32185
  1.8543,   0.3871,   0.0000,  -1.0065,  1.34423,  0.00936,  0.00000,  1.34426
  1.8543,   0.4194,   0.0000,  -1.0063,  1.35873,  0.00712,  0.00000,  1.35875
  1.8543,   0.4516,   0.0000,  -1.0062,  1.36724,  0.00445,  0.00000,  1.36725
  1.8543,   0.4839,   0.0000,  -1.0061,  1.37115,  0.00151,  0.00000,  1.37115
  1.8543,   0.5161,   0.0000,  -1.0061,  1.37115, -0.00151,  0.00000,  1.37115
  1.8543,   0.5484,   0.0000,  -1.0062,  1.36724, -0.00445,  0.00000,  1.36725
  1.8543,   0.5806,   0.0000,  -1.0063,  1.35873, -0.00712,  0.00000,  1.35875
  1.8543,   0.6129,   0.0000,  -1.0065,  1.34423, -0.00936,  0.00000,  1.34426
  1.8543,   0.6452,   0.0000,  -1.0067,  1.32180, -0.01103,  0.00000,  1.32185
  1.8543,   0.6774,   0.0000,  -1.0069,  1.28909, -0.01202,  0.00000,  1.28915
  1.8543,   0.7097,   0.0000,  -1.0071,  1.24355, -0.01228,  0.00000,  1.24361
  1.8543,   0.7419,   0.0000,  -1.0074,  1.18265, -0.01182,  0.00000,  1.18271
  1.8543,   0.7742,   0.0000,  -1.0076,  1.10417, -0.01069,  0.00000,  1.10422
  1.8543,   0.8065,   0.0000,  -1.0078,  1.00640, -0.00904,  0.00000,  1.00644
  1.8543,   0.8387,   0.0000,  -1.0080,  0.88829, -0.00706,  0.00000,  0.88832
  1.8543,   0.8710,   0.0000,  -1.0081,  0.74955, -0.00499,  0.00000,  0.74957
  1.8543,   0.9032,   0.0000,  -1.0083,  0.59051, -0.00305,  0.00000,  0.59052
  1.8543,   0.9355,   0.0000,  -1.0085,  0.41195, -0.00146,  0.00000,  0.41195
  1.8543,   0.9677,   0.0000,  -1.0087,  0.21482, -0.00039,  0.00000,  0.21482
  1.8543,   1.0000,   0.0000,  -1.0088,  0.00000,  0.00000,  0.00000,  0.00000
  1.9205,   0.0000,   0.0000,  -1.0196,  0.00000,  0.00000,  0.00000,  0.00000
  1.9205,   0.0323,   0.0000,  -1.0195,  0.21338,  0.00037,  0.00000,  0.21338
  1.9205,   0.0645,   0.0000,  -1.0193,  0.40931,  0.00136,  0.00000,  0.40932
  1.9205,   0.0968,   0.0000,  -1.0192,  0.58701,  0.00285,  0.00000,  0.58701
  1.9205,   0.1290,   0.0000,  -1.0190,  0.74557,  0.00467,  0.00000,  0.74558
  1.9205,   0.1613,   0.0000,  -1.0189,  0.88427,  0.00662,  0.00000,  0.88429
  1.9205,   0.1935,   0.0000,  -1.0187,  1.00278,  0.00848,  0.00000,  1.00282
  1.9205,   0.2258,   0.0000,  -1.0185,  1.10139,  0.01004,  0.00000,  1.10144
  1.9205,   0.2581,   0.0000,  -1.0183,  1.18104,  0.01111,  0.00000,  1.18109
  1.9205,   0.2903,   0.0000,  -1.0181,  1.24332,  0.01158,  0.00000,  1.24337
  1.9205,   0.3226,   0.0000,  -1.0179,  1.29032,  0.01135,  0.00000,  1.29037
  1.9205,   0.3548,   0.0000,  -1.0177,  1.32444,  0.01043,  0.00000,  1.32448
  1.9205,   0.3871,   0.0000,  -1.0175,  1.34812,  0.00887,  0.00000,  1.34815
  1.9205,   0.4194,   0.0000,  -1.0174,  1.36363,  0.00675,  0.00000,  1.36364
  1.9205,   0.4516,   0.0000,  -1.0173,  1.37284,  0.00422,  0.00000,  1.37285
  1.9205,   0.4839,   0.0000,  -1.0172,  1.37711,  0.00144,  0.00000,  1.37711
  1.9205,   0.5161,   0.0000,  -1.0172,  1.37711, -0.00144,  0.00000,  1.37711
  1.9205,   0.5484,   0.0000,  -1.0173,  1.37284, -0.00422,  0.00000,  1.37285
  1.9205,   0.5806,   0.0000,  -1.0174,  1.36363, -0.00675,  0.00000,  1.36364
  1.9205,   0.6129,   0.0000,  -1.0175,  1.34812, -0.00887,  0.00000,  1.34815
  1.9205,   0.6452,   0.0000,  -1.0177,  1.32444, -0.01043,  0.00000,  1.32448
  1.9205,   0.6774,   0.0000,  -1.0179,  1.29032, -0.01135,  0.00000,  1.29037
  1.9205,   0.7097,   0.0000,  -1.0181,  1.24332, -0.01158,  0.00000,  1.24337
  1.9205,   0.7419,   0.0000,  -1.0183,  1.18104, -0.01111,  0.00000,  1.18109
  1.9205,   0.7742,   0.0000,  -1.0185,  1.10139, -0.01004,  0.00000,  1.10144
  1.9205,   0.8065,   0.0000,  -1.0187,  1.00278, -0.00848,  0.00000,  1.00282
  1.9205,   0.8387,   0.0000,  -1.0189,  0.88427, -0.00662,  0.00000,  0.88429
  1.9205,   0.8710,   0.0000,  -1.0190,  0.74557, -0.00467,  0.00000,  0.74558
  1.9205,   0.9032,   0.0000,  -1.0192,  0.58701, -0.00285,  0.00000,  0.58701
  1.9205,   0.9355,   0.0000,  -1.0193,  0.40931, -0.00136,  0.00000,  0.40932
  1.9205,   0.9677,   0.0000,  -1.0195,  0.21338, -0.00037,  0.00000,  0.21338
  1.9205,   1.0000,   0.0000,  -1.0196,  0.00000,  0.00000,  0.00000,  0.00000
  1.9868,   0.0000,   0.0000,  -1.0303,  0.00000,  0.00000,  0.00000,  0.00000
  1.9868,   0.0323,   0.0000,  -1.0302,  0.21202,  0.00035,  0.00000,  0.21202
  1.9868,   0.0645,   0.0000,  -1.0301,  0.40684,  0.00128,  0.00000,  0.40685
  1.9868,   0.0968,   0.0000,  -1.0299,  0.58372,  0.00268,  0.00000,  0.58373
  1.9868,   0.1290,   0.0000,  -1.0298,  0.74183,  0.00438,  0.00000,  0.74184
  1.9868,   0.1613,   0.0000,  -1.0296,  0.88048,  0.00621,  0.00000,  0.88050
  1.9868,   0.1935,   0.0000,  -1.0295,  0.99938,  0.00796,  0.00000,  0.99941
  1.9868,   0.2258,   0.0000,  -1.0293,  1.09875,  0.00944,  0.00000,  1.09880
  1.9868,   0.2581,   0.0000,  -1.0291,  1.17949,  0.01047,  0.00000,  1.17953
  1.9868,   0.2903,   0.0000,  -1.0289,  1.24306,  0.01092,  0.00000,  1.24311
  1.9868,   0.3226,   0.0000,  -1.0288,  1.29144,  0.01073,  0.00000,  1.29149
  1.9868,   0.3548,   0.0000,  -1.0286,  1.32690,  0.00988,  0.00000,  1.32694
  1.9868,   0.3871,   0.0000,  -1.0284,  1.35178,  0.00841,  0.00000,  1.35181
  1.9868,   0.4194,   0.0000,  -1.0283,  1.36826,  0.00641,  0.00000,  1.36828
  1.9868,   0.4516,   0.0000,  -1.0282,  1.37816,  0.00401,  0.00000,  1.37816
  1.9868,   0.4839,   0.0000,  -1.0281,  1.38277,  0.00137,  0.00000,  1.38277
  1.9868,   0.5161,   0.0000,  -1.0281,  1.38277, -0.00137,  0.00000,  1.38277
  1.9868,   0.5484,   0.0000,  -1.0282,  1.37816, -0.00401,  0.00000,  1.37816
  1.9868,   0.5806,   0.0000,  -1.0283,  1.36826, -0.00641,  0.00000,  1.36828
  1.9868,   0.6129,   0.0000,  -1.0284,  1.35178, -0.00841,  0.00000,  1.35181
  1.9868,   0.6452,   0.0000,  -1.0286,  1.32690, -0.00988,  0.00000,  1.32694
  1.9868,   0.6774,   0.0000,  -1.0288,  1.29144, -0.01073,  0.00000,  1.29149
  1.9868,   0.7097,   0.0000,  -1.0289,  1.24306, -0.01092,  0.00000,  1.24311
  1.9868,   0.7419,   0.0000,  -1.0291,  1.17949, -0.01047,  0.00000,  1.17953
  1.9868,   0.7742,   0.0000,  -1.0293,  1.09875, -0.00944,  0.00000,  1.09880
  1.9868,   0.8065,   0.0000,  -1.0295,  0.99938, -0.00796,  0.00000,  0.99941
  1.9868,   0.8387,   0.0000,  -1.0296,  0.88048, -0.00621,  0.00000,  0.88050
  1.9868,   0.8710,   0.0000,  -1.0298,  0.74183, -0.00438,  0.00000,  0.74184
  1.9868,   0.9032,   0.0000,  -1.0299,  0.58372, -0.00268,  0.00000,  0.58373
  1.9868,   0.9355,   0.0000,  -1.0301,  0.40684, -0.00128,  0.00000,  0.40685
  1.9868,   0.9677,   0.0000,  -1.0302,  0.21202, -0.00035,  0.00000,  0.21202
  1.9868,   1.0000,   0.0000,  -1.0303,  0.00000,  0.00000,  0.00000,  0.00000
  2.0530,   0.0000,   0.0000,  -1.0409,  0.00000,  0.00000,  0.00000,  0.00000
  2.0530,   0.0323,   0.0000,  -1.0408,  0.21075,  0.00033,  0.00000,  0.21075
  2.0530,   0.0645,   0.0000,  -1.0407,  0.40453,  0.00120,  0.00000,  0.40453
  2.0530,   0.0968,   0.0000,  -1.0405,  0.58064,  0.00251,  0.00000,  0.58065
  2.0530,   0.1290,   0.0000,  -1.0404,  0.73832,  0.00412,  0.00000,  0.73833
  2.0530,   0.1613,   0.0000,  -1.0403,  0.87692,  0.00584,  0.00000,  0.87694
  2.0530,   0.1935,   0.0000,  -1.0401,  0.99616,  0.00749,  0.00000,  0.99619
  2.0530,   0.2258,   0.0000,  -1.0400,  1.09625,  0.00889,  0.00000,  1.09628
  2.0530,   0.2581,   0.0000,  -1.0398,  1.17799,  0.00987,  0.00000,  1.17803
  2.0530,   0.2903,   0.0000,  -1.0396,  1.24278,  0.01031,  0.00000,  1.24282
  2.0530,   0.3226,   0.0000,  -1.0395,  1.29247,  0.01015,  0.00000,  1.29251
  2.0530,   0.3548,   0.0000,  -1.0393,  1.32921,  0.00936,  0.00000,  1.32924
  2.0530,   0.3871,   0.0000,  -1.0391,  1.35524,  0.00797,  0.00000,  1.35526
  2.0530,   0.4194,   0.0000,  -1.0390,  1.37265,  0.00609,  0.00000,  1.37266
  2.0530,   0.4516,   0.0000,  -1.0389,  1.38320,  0.00381,  0.00000,  1.38320
  2.0530,   0.4839,   0.0000,  -1.0389,  1.38815,  0.00130,  0.00000,  1.38815
  2.0530,   0.5161,   0.0000,  -1.0389,  1.38815, -0.00130,  0.00000,  1.38815
  2.0530,   0.5484,   0.0000,  -1.0389,  1.38320, -0.00381,  0.00000,  1.38320
  2.0530,   0.5806,   0.0000,  -1.0390,  1.37265, -0.00609,  0.00000,  1.37266
  2.0530,   0.6129,   0.0000,  -1.0391,  1.35524, -0.00797,  0.00000,  1.35526
  2.0530,   0.6452,   0.0000,  -1.0393,  1.32921, -0.00936,  0.00000,  1.32924
  2.0530,   0.6774,   0.0000,  -1.0395,  1.29247, -0.01015,  0.00000,  1.29251
  2.0530,   0.7097,   0.0000,  -1.0396,  1.24278, -0.01031,  0.00000,  1.24282
  2.0530,   0.7419,   0.0000,  -1.0398,  1.17799, -0.00987,  0.00000,  1.17803
  2.0530,   0.7742,   0.0000,  -1.0400,  1.09625, -0.00889,  0.00000,  1.09628
  2.0530,   0.8065,   0.0000,  -1.0401,  0.99616, -0.00749,  0.00000,  0.99619
  2.0530,   0.8387,   0.0000,  -1.0403,  0.87692, -0.00584,  0.00000,  0.87694
  2.0530,   0.8710,   0.0000,  -1.0404,  0.73832, -0.00412,  0.00000,  0.73833
  2.0530,   0.9032,   0.0000,  -1.0405,  0.58064, -0.00251,  0.00000,  0.58065
  2.0530,   0.9355,   0.0000,  -1.0407,  0.40453, -0.00120,  0.00000,  0.40453
  2.0530,   0.9677,   0.0000,  -1.0408,  0.21075, -0.00033,  0.00000,  0.21075
  2.0530,   1.0000,   0.0000,  -1.0409,  0.00000,  0.00000,  0.00000,  0.00000
  2.1192,   0.0000,   0.0000,  -1.0514,  0.00000,  0.00000,  0.00000,  0.00000
  2.1192,   0.0323,   0.0000,  -1.0513,  0.20955,  0.00031,  0.00000,  0.20955
  2.1192,   0.0645,   0.0000,  -1.0511,  0.40235,  0.00113,  0.00000,  0.40235
  2.1192,   0.0968,   0.0000,  -1.0510,  0.57774,  0.00237,  0.00000,  0.57775
  2.1192,   0.1290,   0.0000,  -1.0509,  0.73501,  0.00387,  0.00000,  0.73502
  2.1192,   0.1613,   0.0000,  -1.0508,  0.87356,  0.00549,  0.00000,  0.87358
  2.1192,   0.1935,   0.0000,  -1.0506,  0.99311,  0.00705,  0.00000,  0.99314
  2.1192,   0.2258,   0.0000,  -1.0505,  1.09386,  0.00838,  0.00000,  1.09389
  2.1192,   0.2581,   0.0000,  -1.0504,  1.17655,  0.00931,  0.00000,  1.17659
  2.1192,   0.2903,   0.0000,  -1.0502,  1.24249,  0.00975,  0.00000,  1.24252
  2.1192,   0.3226,   0.0000,  -1.0500,  1.29341,  0.00960,  0.00000,  1.29344
  2.1192,   0.3548,   0.0000,  -1.0499,  1.33137,  0.00887,  0.00000,  1.33140
  2.1192,   0.3871,   0.0000,  -1.0497,  1.35849,  0.00757,  0.00000,  1.35851
  2.1192,   0.4194,   0.0000,  -1.0496,  1.37680,  0.00578,  0.00000,  1.37681
  2.1192,   0.4516,   0.0000,  -1.0495,  1.38799,  0.00363,  0.00000,  1.38799
  2.1192,   0.4839,   0.0000,  -1.0495,  1.39327,  0.00123,  0.00000,  1.39327
  2.1192,   0.5161,   0.0000,  -1.0495,  1.39327, -0.00123,  0.00000,  1.39327
  2.1192,   0.5484,   0.0000,  -1.0495,  1.38799, -0.00363,  0.00000,  1.38799
  2.1192,   0.5806,   0.0000,  -1.0496,  1.37680, -0.00578,  0.00000,  1.37681
  2.1192,   0.6129,   0.0000,  -1.0497,  1.35849, -0.00757,  0.00000,  1.35851
  2.1192,   0.6452,   0.0000,  -1.0499,  1.33137, -0.00887,  0.00000,  1.33140
  2.1192,   0.6774,   0.0000,  -1.0500,  1.29341, -0.00960,  0.00000,  1.29344
  2.1192,   0.7097,   0.0000,  -1.0502,  1.24249, -0.00975,  0.00000,  1.24252
  2.1192,   0.7419,   0.0000,  -1.0504,  1.17655, -0.00931,  0.00000,  1.17659
  2.1192,   0.7742,   0.0000,  -1.0505,  1.09386, -0.00838,  0.00000,  1.09389
  2.1192,   0.8065,   0.0000,  -1.0506,  0.99311, -0.00705,  0.00000,  0.99314
  2.1192,   0.8387,   0.0000,  -1.0508,  0.87356, -0.00549,  0.00000,  0.87358
  2.1192,   0.8710,   0.0000,  -1.0509,  0.73501, -0.00387,  0.00000,  0.73502
  2.1192,   0.9032,   0.0000,  -1.0510,  0.57774, -0.00237,  0.00000,  0.57775
  2.1192,   0.9355,   0.0000,  -1.0511,  0.40235, -0.00113,  0.00000,  0.40235
  2.1192,   0.9677,   0.0000,  -1.0513,  0.20955, -0.00031,  0.00000,  0.20955
  2.1192,   1.0000,   0.0000,  -1.0514,  0.00000,  0.00000,  0.00000,  0.00000
  2.1854,   0.0000,   0.0000,  -1.0617,  0.00000,  0.00000,  0.00000,  0.00000
  2.1854,   0.0323,   0.0000,  -1.0616,  0.20842,  0.00029,  0.00000,  0.20842
  2.1854,   0.0645,   0.0000,  -1.0615,  0.40030,  0.00107,  0.00000,  0.40030
  2.1854,   0.0968,   0.0000,  -1.0614,  0.57501,  0.00223,  0.00000,  0.57502
  2.1854,   0.1290,   0.0000,  -1.0613,  0.73190,  0.00365,  0.00000,  0.73191
  2.1854,   0.1613,   0.0000,  -1.0612,  0.87039,  0.00517,  0.00000,  0.87041
  2.1854,   0.1935,   0.0000,  -1.0610,  0.99024,  0.00665,  0.00000,  0.99026
  2.1854,   0.2258,   0.0000,  -1.0609,  1.09160,  0.00790,  0.00000,  1.09163
  2.1854,   0.2581,   0.0000,  -1.0608,  1.17518,  0.00880,  0.00000,  1.17521
  2.1854,   0.2903,   0.0000,  -1.0606,  1.24218,  0.00922,  0.00000,  1.24222
  2.1854,   0.3226,   0.0000,  -1.0605,  1.29427,  0.00909,  0.00000,  1.29431
  2.1854,   0.3548,   0.0000,  -1.0603,  1.33339,  0.00841,  0.00000,  1.33342
  2.1854,   0.3871,   0.0000,  -1.0602,  1.36157,  0.00718,  0.00000,  1.36159
  2.1854,   0.4194,   0.0000,  -1.0601,  1.38074,  0.00549,  0.00000,  1.38075
  2.1854,   0.4516,   0.0000,  -1.0600,  1.39253,  0.00345,  0.00000,  1.39254
  2.1854,   0.4839,   0.0000,  -1.0600,  1.39813,  0.00117,  0.00000,  1.39813
  2.1854,   0.5161,   0.0000,  -1.0600,  1.39813, -0.00117,  0.00000,  1.39813
  2.1854,   0.5484,   0.0000,  -1.0600,  1.39253, -0.00345,  0.00000,  1.39254
  2.1854,   0.5806,   0.0000,  -1.0601,  1.38074, -0.00549,  0.00000,  1.38075
  2.1854,   0.6129,   0.0000,  -1.0602,  1.36157, -0.00718,  0.00000,  1.36159
  2.1854,   0.6452,   0.0000,  -1.0603,  1.33339, -0.00841,  0.00000,  1.33342
  2.1854,   0.6774,   0.0000,  -1.0605,  1.29427, -0.00909,  0.00000,  1.29431
  2.1854,   0.7097,   0.0000,  -1.0606,  1.24218, -0.00922,  0.00000,  1.24222
  2.1854,   0.7419,   0.0000,  -1.0608,  1.17518, -0.00880,  0.00000,  1.17521
  2.1854,   0.7742,   0.0000,  -1.0609,  1.09160, -0.00790,  0.00000,  1.09163
  2.1854,   0.8065,   0.0000,  -1.0610,  0.99024, -0.00665,  0.00000,  0.99026
  2.1854,   0.8387,   0.0000,  -1.0612,  0.87039, -0.00517,  0.00000,  0.87041
  2.1854,   0.8710,   0.0000,  -1.0613,  0.73190, -0.00365,  0.00000,  0.73191
  2.1854,   0.9032,   0.0000,  -1.0614,  0.57501, -0.00223,  0.00000,  0.57502
  2.1854,   0.9355,   0.0000,  -1.0615,  0.40030, -0.00107,  0.00000,  0.40030
  2.1854,   0.9677,   0.0000,  -1.0616,  0.20842, -0.00029,  0.00000,  0.20842
  2.1854,   1.0000,   0.0000,  -1.0617,  0.00000,  0.00000,  0.00000,  0.00000
  2.2517,   0.0000,   0.0000,  -1.0720,  0.00000,  0.00000,  0.00000,  0.00000
  2.2517,   0.0323,   0.0000,  -1.0719,  0.20736,  0.00027,  0.00000,  0.20736
  2.2517,   0.0645,   0.0000,  -1.0718,  0.39837,  0.00101,  0.00000,  0.39837
  2.2517,   0.0968,   0.0000,  -1.0716,  0.57244,  0.00210,  0.00000,  0.57245
  2.2517,   0.1290,   0.0000,  -1.0715,  0.72896,  0.00344,  0.00000,  0.72897
  2.2517,   0.1613,   0.0000,  -1.0714,  0.86740,  0.00488,  0.00000,  0.86742
  2.2517,   0.1935,   0.0000,  -1.0713,  0.98751,  0.00627,  0.00000,  0.98753
  2.2517,   0.2258,   0.0000,  -1.0712,  1.08945,  0.00746,  0.00000,  1.08947
  2.2517,   0.2581,   0.0000,  -1.0711,  1.17385,  0.00832,  0.00000,  1.17388
  2.2517,   0.2903,   0.0000,  -1.0709,  1.24188,  0.00872,  0.00000,  1.24191
  2.2517,   0.3226,   0.0000,  -1.0708,  1.29507,  0.00862,  0.00000,  1.29510
  2.2517,   0.3548,   0.0000,  -1.0707,  1.33529,  0.00797,  0.00000,  1.33532
  2.2517,   0.3871,   0.0000,  -1.0705,  1.36447,  0.00682,  0.00000,  1.36449
  2.2517,   0.4194,   0.0000,  -1.0704,  1.38447,  0.00522,  0.00000,  1.38448
  2.2517,   0.4516,   0.0000,  -1.0704,  1.39685,  0.00328,  0.00000,  1.39686
  2.2517,   0.4839,   0.0000,  -1.0703,  1.40275,  0.00112,  0.00000,  1.40275
  2.2517,   0.5161,   0.0000,  -1.0703,  1.40275, -0.00112,  0.00000,  1.40275
  2.2517,   0.5484,   0.0000,  -1.0704,  1.39685, -0.00328,  0.00000,  1.39686
  2.2517,   0.5806,   0.0000,  -1.0704,  1.38447, -0.00522,  0.00000,  1.38448
  2.2517,   0.6129,   0.0000,  -1.0705,  1.36447, -0.00682,  0.00000,  1.36449
  2.2517,   0.6452,   0.0000,  -1.0707,  1.33529, -0.00797,  0.00000,  1.33532
  2.2517,   0.6774,   0.0000,  -1.0708,  1.29507, -0.00862,  0.00000,  1.29510
  2.2517,   0.7097,   0.0000,  -1.0709,  1.24188, -0.00872,  0.00000,  1.24191
  2.2517,   0.7419,   0.0000,  -1.0711,  1.17385, -0.00832,  0.00000,  1.17388
  2.2517,   0.7742,   0.0000,  -1.0712,  1.08945, -0.00746,  0.00000,  1.08947
  2.2517,   0.8065,   0.0000,  -1.0713,  0.98751, -0.00627,  0.00000,  0.98753
  2.2517,   0.8387,   0.0000,  -1.0714,  0.86740, -0.00488,  0.00000,  0.86742
  2.2517,   0.8710,   0.0000,  -1.0715,  0.72896, -0.00344,  0.00000,  0.72897
  2.2517,   0.9032,   0.0000,  -1.0716,  0.57244, -0.00210,  0.00000,  0.57245
  2.2517,   0.9355,   0.0000,  -1.0718,  0.39837, -0.00101,  0.00000,  0.39837
  2.2517,   0.9677,   0.0000,  -1.0719,  0.20736, -0.00027,  0.00000,  0.20736
  2.2517,   1.0000,   0.0000,  -1.0720,  0.00000,  0.00000,  0.00000,  0.00000
  2.3179,   0.0000,   0.0000,  -1.0821,  0.00000,  0.00000,  0.00000,  0.00000
  2.3179,   0.0323,   0.0000,  -1.0820,  0.20636,  0.00026,  0.00000,  0.20636
  2.3179,   0.0645,   0.0000,  -1.0819,  0.39654,  0.00095,  0.00000,  0.39654
  2.3179,   0.0968,   0.0000,  -1.0818,  0.57002,  0.00198,  0.00000,  0.57002
  2.3179,   0.1290,   0.0000,  -1.0817,  0.72620,  0.00325,  0.00000,  0.72620
  2.3179,   0.1613,   0.0000,  -1.0816,  0.86458,  0.00461,  0.00000,  0.86459
  2.3179,   0.1935,   0.0000,  -1.0815,  0.98493,  0.00592,  0.00000,  0.98495
  2.3179,   0.2258,   0.0000,  -1.0814,  1.08740,  0.00705,  0.00000,  1.08742
  2.3179,   0.2581,   0.0000,  -1.0813,  1.17259,  0.00787,  0.00000,  1.17261
  2.3179,   0.2903,   0.0000,  -1.0811,  1.24157,  0.00826,  0.00000,  1.24159
  2.3179,   0.3226,   0.0000,  -1.0810,  1.29581,  0.00817,  0.00000,  1.29584
  2.3179,   0.3548,   0.0000,  -1.0809,  1.33708,  0.00757,  0.00000,  1.33710
  2.3179,   0.3871,   0.0000,  -1.0808,  1.36722,  0.00648,  0.00000,  1.36724
  2.3179,   0.4194,   0.0000,  -1.0807,  1.38801,  0.00496,  0.00000,  1.38802
  2.3179,   0.4516,   0.0000,  -1.0806,  1.40096,  0.00312,  0.00000,  1.40096
  2.3179,   0.4839,   0.0000,  -1.0806,  1.40715,  0.00106,  0.00000,  1.40715
  2.3179,   0.5161,   0.0000,  -1.0806,  1.40715, -0.00106,  0.00000,  1.40715
  2.3179,   0.5484,   0.0000,  -1.0806,  1.40096, -0.00312,  0.00000,  1.40096
  2.3179,   0.5806,   0.0000,  -1.0807,  1.38801, -0.00496,  0.00000,  1.38802
  2.3179,   0.6129,   0.0000,  -1.0808,  1.36722, -0.00648,  0.00000,  1.36724
  2.3179,   0.6452,   0.0000,  -1.0809,  1.33708, -0.00757,  0.00000,  1.33710
  2.3179,   0.6774,   0.0000,  -1.0810,  1.29581, -0.00817,  0.00000,  1.29584
  2.3179,   0.7097,   0.0000,  -1.0811,  1.24157, -0.00826,  0.00000,  1.24159
  2.3179,   0.7419,   0.0000,  -1.0813,  1.17259, -0.00787,  0.00000,  1.17261
  2.3179,   0.7742,   0.0000,  -1.0814,  1.08740, -0.00705,  0.00000,  1.08742
  2.3179,   0.8065,   0.0000,  -1.0815,  0.98493, -0.00592,  0.00000,  0.98495
  2.3179,   0.8387,   0.0000,  -1.0816,  0.86458, -0.00461,  0.00000,  0.86459
