 x,y,z,phi
   1.0000000000000000E-002 ,   1.0000000000000000E-002 ,   0.00000000     ,  0.49999999999999983     
   2.9999999999999999E-002 ,   1.0000000000000000E-002 ,   0.00000000     ,   5.5511151231257827E-016
   5.0000000000000003E-002 ,   1.0000000000000000E-002 ,   0.00000000     ,  -1.0863341812958139E-016
   7.0000000000000007E-002 ,   1.0000000000000000E-002 ,   0.00000000     ,  -9.2077701042814942E-016
   8.9999999999999997E-002 ,   1.0000000000000000E-002 ,   0.00000000     ,  -6.7577329201205229E-016
  0.11000000000000000      ,   1.0000000000000000E-002 ,   0.00000000     ,   3.4965811057802589E-016
  0.13000000000000000      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.2688901599983905E-015
  0.14999999999999999      ,   1.0000000000000000E-002 ,   0.00000000     ,  -5.0987621216308343E-017
  0.17000000000000001      ,   1.0000000000000000E-002 ,   0.00000000     ,  -1.8333162728344883E-015
  0.19000000000000000      ,   1.0000000000000000E-002 ,   0.00000000     ,  -4.9546416546675984E-016
  0.20999999999999999      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.4841140374563360E-015
  0.23000000000000001      ,   1.0000000000000000E-002 ,   0.00000000     ,   2.3614123484019700E-016
  0.25000000000000000      ,   1.0000000000000000E-002 ,   0.00000000     ,  -1.7686401606522336E-015
  0.27000000000000002      ,   1.0000000000000000E-002 ,   0.00000000     ,  -2.4500421775283334E-016
  0.28999999999999998      ,   1.0000000000000000E-002 ,   0.00000000     ,   2.0006705176221651E-015
  0.31000000000000000      ,   1.0000000000000000E-002 ,   0.00000000     ,   6.0872470778811261E-016
  0.33000000000000002      ,   1.0000000000000000E-002 ,   0.00000000     ,  -1.6321600627734901E-015
  0.35000000000000003      ,   1.0000000000000000E-002 ,   0.00000000     ,  -7.4781277906466834E-016
  0.37000000000000000      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.6204688850815577E-015
  0.39000000000000001      ,   1.0000000000000000E-002 ,   0.00000000     ,   6.2655151953485844E-016
  0.41000000000000003      ,   1.0000000000000000E-002 ,   0.00000000     ,  -2.1533010802084043E-015
  0.42999999999999999      ,   1.0000000000000000E-002 ,   0.00000000     ,  -1.2065250141789972E-015
  0.45000000000000001      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.6541054469702716E-015
  0.47000000000000003      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.4938429756017560E-015
  0.48999999999999999      ,   1.0000000000000000E-002 ,   0.00000000     ,  -1.1827192580278118E-015
  0.51000000000000001      ,   1.0000000000000000E-002 ,   0.00000000     ,  -1.2754199092337945E-015
  0.53000000000000003      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.4546004445190239E-015
  0.55000000000000004      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.8132584373396819E-015
  0.57000000000000006      ,   1.0000000000000000E-002 ,   0.00000000     ,  -9.3192641057388033E-016
  0.58999999999999997      ,   1.0000000000000000E-002 ,   0.00000000     ,  -1.6324523494104674E-015
  0.60999999999999999      ,   1.0000000000000000E-002 ,   0.00000000     ,   6.4331147100232009E-016
  0.63000000000000000      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.3359686317186537E-015
  0.65000000000000002      ,   1.0000000000000000E-002 ,   0.00000000     ,  -5.7105450524208727E-016
  0.67000000000000004      ,   1.0000000000000000E-002 ,   0.00000000     ,  -1.4009604848887133E-015
  0.69000000000000006      ,   1.0000000000000000E-002 ,   0.00000000     ,   3.1954085458149628E-016
  0.70999999999999996      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.3085283648831925E-015
  0.72999999999999998      ,   1.0000000000000000E-002 ,   0.00000000     ,  -1.4451446186727749E-016
  0.75000000000000000      ,   1.0000000000000000E-002 ,   0.00000000     ,  -7.6555276987143212E-016
  0.77000000000000002      ,   1.0000000000000000E-002 ,   0.00000000     ,   5.8549832088194615E-016
  0.79000000000000004      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.1998202897103926E-015
  0.81000000000000005      ,   1.0000000000000000E-002 ,   0.00000000     ,   2.8191252676978717E-017
  0.83000000000000007      ,   1.0000000000000000E-002 ,   0.00000000     ,  -7.3558609456517740E-016
  0.84999999999999998      ,   1.0000000000000000E-002 ,   0.00000000     ,   6.1594452789792459E-017
  0.87000000000000000      ,   1.0000000000000000E-002 ,   0.00000000     ,   9.6192720525975981E-016
  0.89000000000000001      ,   1.0000000000000000E-002 ,   0.00000000     ,   3.2690530043303423E-016
  0.91000000000000003      ,   1.0000000000000000E-002 ,   0.00000000     ,  -3.9366037407064317E-016
  0.93000000000000005      ,   1.0000000000000000E-002 ,   0.00000000     ,   3.7041018573732463E-016
  0.95000000000000007      ,   1.0000000000000000E-002 ,   0.00000000     ,   5.2475944348161056E-016
  0.96999999999999997      ,   1.0000000000000000E-002 ,   0.00000000     ,   3.9853280709416122E-016
  0.98999999999999999      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.7001729267814936E-016
   1.0000000000000000E-002 ,   2.9999999999999999E-002 ,   0.00000000     ,  0.99999999999999956     
   2.9999999999999999E-002 ,   2.9999999999999999E-002 ,   0.00000000     ,  0.49999999999999867     
   5.0000000000000003E-002 ,   2.9999999999999999E-002 ,   0.00000000     ,   1.9984014443252818E-015
   7.0000000000000007E-002 ,   2.9999999999999999E-002 ,   0.00000000     ,   2.9659582695570760E-015
   8.9999999999999997E-002 ,   2.9999999999999999E-002 ,   0.00000000     ,  -3.9789585609692605E-016
  0.11000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,  -2.6278582508336378E-015
  0.13000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,  -7.4365357301494238E-016
  0.14999999999999999      ,   2.9999999999999999E-002 ,   0.00000000     ,   3.0561767656344446E-015
  0.17000000000000001      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.1356823240197248E-015
  0.19000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,  -2.6136686756179569E-015
  0.20999999999999999      ,   2.9999999999999999E-002 ,   0.00000000     ,  -2.0640723342092581E-015
  0.23000000000000001      ,   2.9999999999999999E-002 ,   0.00000000     ,   3.1809944239963919E-015
  0.25000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,   3.0470012254713895E-015
  0.27000000000000002      ,   2.9999999999999999E-002 ,   0.00000000     ,  -2.7311797904192843E-015
  0.28999999999999998      ,   2.9999999999999999E-002 ,   0.00000000     ,  -2.8646024276759811E-015
  0.31000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.8716522045561849E-015
  0.33000000000000002      ,   2.9999999999999999E-002 ,   0.00000000     ,   3.0259603691443252E-015
  0.35000000000000003      ,   2.9999999999999999E-002 ,   0.00000000     ,  -2.8335892651366714E-015
  0.37000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,  -3.9770332650017427E-015
  0.39000000000000001      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.6451618075557408E-015
  0.41000000000000003      ,   2.9999999999999999E-002 ,   0.00000000     ,   4.7374183812571326E-015
  0.42999999999999999      ,   2.9999999999999999E-002 ,   0.00000000     ,  -1.2662993390722933E-015
  0.45000000000000001      ,   2.9999999999999999E-002 ,   0.00000000     ,  -3.9497919899655263E-015
  0.47000000000000003      ,   2.9999999999999999E-002 ,   0.00000000     ,   5.6168321996117591E-016
  0.48999999999999999      ,   2.9999999999999999E-002 ,   0.00000000     ,   3.4219676542533289E-015
  0.51000000000000001      ,   2.9999999999999999E-002 ,   0.00000000     ,  -6.7860698029698596E-016
  0.53000000000000003      ,   2.9999999999999999E-002 ,   0.00000000     ,  -3.3679929199830312E-015
  0.55000000000000004      ,   2.9999999999999999E-002 ,   0.00000000     ,   4.1578384178437233E-016
  0.57000000000000006      ,   2.9999999999999999E-002 ,   0.00000000     ,   3.4042719240539278E-015
  0.58999999999999997      ,   2.9999999999999999E-002 ,   0.00000000     ,  -3.9291692643464408E-016
  0.60999999999999999      ,   2.9999999999999999E-002 ,   0.00000000     ,  -3.5500006771017282E-015
  0.63000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,  -1.9959188696695565E-016
  0.65000000000000002      ,   2.9999999999999999E-002 ,   0.00000000     ,   3.0060180325248655E-015
  0.67000000000000004      ,   2.9999999999999999E-002 ,   0.00000000     ,   8.0744182826123364E-016
  0.69000000000000006      ,   2.9999999999999999E-002 ,   0.00000000     ,  -2.0847279160621612E-015
  0.70999999999999996      ,   2.9999999999999999E-002 ,   0.00000000     ,  -2.2264872988972603E-016
  0.72999999999999998      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.3517144969210744E-015
  0.75000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.4175132038282241E-016
  0.77000000000000002      ,   2.9999999999999999E-002 ,   0.00000000     ,  -2.5670427642969316E-015
  0.79000000000000004      ,   2.9999999999999999E-002 ,   0.00000000     ,  -1.1130029337685775E-015
  0.81000000000000005      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.4386584231276949E-015
  0.83000000000000007      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.5754298046894226E-016
  0.84999999999999998      ,   2.9999999999999999E-002 ,   0.00000000     ,  -1.5186500162132193E-015
  0.87000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,  -5.3878967554017101E-016
  0.89000000000000001      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.8470208520318876E-015
  0.91000000000000003      ,   2.9999999999999999E-002 ,   0.00000000     ,   8.8459685051604104E-016
  0.93000000000000005      ,   2.9999999999999999E-002 ,   0.00000000     ,  -8.7965727918663281E-016
  0.95000000000000007      ,   2.9999999999999999E-002 ,   0.00000000     ,  -4.1311954777097626E-016
  0.96999999999999997      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.0858108908762934E-016
  0.98999999999999999      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.7437792294662900E-016
   1.0000000000000000E-002 ,   5.0000000000000003E-002 ,   0.00000000     ,   1.0000000000000016     
   2.9999999999999999E-002 ,   5.0000000000000003E-002 ,   0.00000000     ,  0.99999999999999889     
   5.0000000000000003E-002 ,   5.0000000000000003E-002 ,   0.00000000     ,  0.49999999999999678     
   7.0000000000000007E-002 ,   5.0000000000000003E-002 ,   0.00000000     ,   5.2735593669694936E-016
   8.9999999999999997E-002 ,   5.0000000000000003E-002 ,   0.00000000     ,   4.0458060043286574E-015
  0.11000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,   2.1284322024658918E-016
  0.13000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,  -5.0108375509465381E-015
  0.14999999999999999      ,   5.0000000000000003E-002 ,   0.00000000     ,  -2.8942782017861149E-015
  0.17000000000000001      ,   5.0000000000000003E-002 ,   0.00000000     ,   4.3018911611334353E-015
  0.19000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,   4.1033477746053513E-015
  0.20999999999999999      ,   5.0000000000000003E-002 ,   0.00000000     ,  -3.5284380765655128E-015
  0.23000000000000001      ,   5.0000000000000003E-002 ,   0.00000000     ,  -4.6454965989359119E-015
  0.25000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,   3.2163351848208061E-015
  0.27000000000000002      ,   5.0000000000000003E-002 ,   0.00000000     ,   4.8436316382258643E-015
  0.28999999999999998      ,   5.0000000000000003E-002 ,   0.00000000     ,  -3.9596198041009978E-015
  0.31000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,  -5.6907241226919842E-015
  0.33000000000000002      ,   5.0000000000000003E-002 ,   0.00000000     ,   3.5177198149498434E-015
  0.35000000000000003      ,   5.0000000000000003E-002 ,   0.00000000     ,   6.2231933423851583E-015
  0.37000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,  -2.5320567725673464E-015
  0.39000000000000001      ,   5.0000000000000003E-002 ,   0.00000000     ,  -6.0887551237509926E-015
  0.41000000000000003      ,   5.0000000000000003E-002 ,   0.00000000     ,   2.1727928235834794E-015
  0.42999999999999999      ,   5.0000000000000003E-002 ,   0.00000000     ,   5.3551851226974888E-015
  0.45000000000000001      ,   5.0000000000000003E-002 ,   0.00000000     ,  -2.0906719291942347E-015
  0.47000000000000003      ,   5.0000000000000003E-002 ,   0.00000000     ,  -5.7573926167317270E-015
  0.48999999999999999      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.2657911563254607E-015
  0.51000000000000001      ,   5.0000000000000003E-002 ,   0.00000000     ,   5.8382162543364531E-015
  0.53000000000000003      ,   5.0000000000000003E-002 ,   0.00000000     ,  -6.7042376438165322E-016
  0.55000000000000004      ,   5.0000000000000003E-002 ,   0.00000000     ,  -5.7122576862727749E-015
  0.57000000000000006      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.8024374806032481E-016
  0.58999999999999997      ,   5.0000000000000003E-002 ,   0.00000000     ,   6.0024685948841141E-015
  0.60999999999999999      ,   5.0000000000000003E-002 ,   0.00000000     ,   6.5061596634438883E-016
  0.63000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,  -5.5859668310150535E-015
  0.65000000000000002      ,   5.0000000000000003E-002 ,   0.00000000     ,  -1.2190239722946576E-015
  0.67000000000000004      ,   5.0000000000000003E-002 ,   0.00000000     ,   4.2611248772918602E-015
  0.69000000000000006      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.0987145545723560E-015
  0.70999999999999996      ,   5.0000000000000003E-002 ,   0.00000000     ,  -4.1951941988227666E-015
  0.72999999999999998      ,   5.0000000000000003E-002 ,   0.00000000     ,  -1.7914141356918473E-015
  0.75000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,   2.9996975469734364E-015
  0.77000000000000002      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.0549272412441597E-015
  0.79000000000000004      ,   5.0000000000000003E-002 ,   0.00000000     ,  -2.8783233859098990E-015
  0.81000000000000005      ,   5.0000000000000003E-002 ,   0.00000000     ,  -9.2929302377924742E-016
  0.83000000000000007      ,   5.0000000000000003E-002 ,   0.00000000     ,   3.2524738190176882E-015
  0.84999999999999998      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.5535296484688453E-015
  0.87000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,  -2.5698782449800388E-015
  0.89000000000000001      ,   5.0000000000000003E-002 ,   0.00000000     ,  -1.8972334748821493E-015
  0.91000000000000003      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.6943367156999549E-015
  0.93000000000000005      ,   5.0000000000000003E-002 ,   0.00000000     ,   5.6446543872447652E-016
  0.95000000000000007      ,   5.0000000000000003E-002 ,   0.00000000     ,  -1.4563992830085911E-015
  0.96999999999999997      ,   5.0000000000000003E-002 ,   0.00000000     ,  -1.0374539999793111E-015
