 x,y,z,phi
  0.51000000000000001      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.4901161193847673E-008
  0.53000000000000003      ,   1.0000000000000000E-002 ,   0.00000000     ,   7.4505805969238364E-009
  0.55000000000000004      ,   1.0000000000000000E-002 ,   0.00000000     ,   3.7252902984619182E-009
  0.57000000000000006      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.8626451492309591E-009
  0.58999999999999997      ,   1.0000000000000000E-002 ,   0.00000000     ,   9.3132257461547955E-010
  0.60999999999999999      ,   1.0000000000000000E-002 ,   0.00000000     ,   4.6566128730773977E-010
  0.63000000000000000      ,   1.0000000000000000E-002 ,   0.00000000     ,   2.3283064365386989E-010
  0.65000000000000002      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.1641532182693494E-010
  0.67000000000000004      ,   1.0000000000000000E-002 ,   0.00000000     ,   5.8207660913467472E-011
  0.69000000000000006      ,   1.0000000000000000E-002 ,   0.00000000     ,   2.9103830456733736E-011
  0.70999999999999996      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.4551915228366868E-011
  0.72999999999999998      ,   1.0000000000000000E-002 ,   0.00000000     ,   7.2759576141834340E-012
  0.75000000000000000      ,   1.0000000000000000E-002 ,   0.00000000     ,   3.6379788070917170E-012
  0.77000000000000002      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.8189894035458585E-012
  0.79000000000000004      ,   1.0000000000000000E-002 ,   0.00000000     ,   9.0949470177292925E-013
  0.81000000000000005      ,   1.0000000000000000E-002 ,   0.00000000     ,   4.5474735088646462E-013
  0.83000000000000007      ,   1.0000000000000000E-002 ,   0.00000000     ,   2.2737367544323231E-013
  0.84999999999999998      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.1368683772161616E-013
  0.87000000000000000      ,   1.0000000000000000E-002 ,   0.00000000     ,   5.6843418860808078E-014
  0.89000000000000001      ,   1.0000000000000000E-002 ,   0.00000000     ,   2.8421709430404039E-014
  0.91000000000000003      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.4210854715202019E-014
  0.93000000000000005      ,   1.0000000000000000E-002 ,   0.00000000     ,   7.1054273576010097E-015
  0.95000000000000007      ,   1.0000000000000000E-002 ,   0.00000000     ,   3.5527136788005049E-015
  0.96999999999999997      ,   1.0000000000000000E-002 ,   0.00000000     ,   1.7763568394002524E-015
  0.98999999999999999      ,   1.0000000000000000E-002 ,   0.00000000     ,   8.8817841970012622E-016
   1.0000000000000000E-002 ,   2.9999999999999999E-002 ,   0.00000000     ,  0.75000000000000022     
   2.9999999999999999E-002 ,   2.9999999999999999E-002 ,   0.00000000     ,  0.50000000000000022     
   5.0000000000000003E-002 ,   2.9999999999999999E-002 ,   0.00000000     ,  0.31250000000000022     
   7.0000000000000007E-002 ,   2.9999999999999999E-002 ,   0.00000000     ,  0.18750000000000017     
   8.9999999999999997E-002 ,   2.9999999999999999E-002 ,   0.00000000     ,  0.10937500000000011     
  0.11000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,   6.2500000000000069E-002
  0.13000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,   3.5156250000000042E-002
  0.14999999999999999      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.9531250000000024E-002
  0.17000000000000001      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.0742187500000016E-002
  0.19000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,   5.8593750000000095E-003
  0.20999999999999999      ,   2.9999999999999999E-002 ,   0.00000000     ,   3.1738281250000061E-003
  0.23000000000000001      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.7089843750000035E-003
  0.25000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,   9.1552734375000195E-004
  0.27000000000000002      ,   2.9999999999999999E-002 ,   0.00000000     ,   4.8828125000000108E-004
  0.28999999999999998      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.5939941406250060E-004
  0.31000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.3732910156250033E-004
  0.33000000000000002      ,   2.9999999999999999E-002 ,   0.00000000     ,   7.2479248046875176E-005
  0.35000000000000003      ,   2.9999999999999999E-002 ,   0.00000000     ,   3.8146972656250095E-005
  0.37000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.0027160644531304E-005
  0.39000000000000001      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.0490417480468779E-005
  0.41000000000000003      ,   2.9999999999999999E-002 ,   0.00000000     ,   5.4836273193359527E-006
  0.42999999999999999      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.8610229492187585E-006
  0.45000000000000001      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.4901161193847701E-006
  0.47000000000000003      ,   2.9999999999999999E-002 ,   0.00000000     ,   7.7486038208008056E-007
  0.48999999999999999      ,   2.9999999999999999E-002 ,   0.00000000     ,   4.0233135223388804E-007
  0.51000000000000001      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.0861625671386790E-007
  0.53000000000000003      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.0803341865539589E-007
  0.55000000000000004      ,   2.9999999999999999E-002 ,   0.00000000     ,   5.5879354476928916E-008
  0.57000000000000006      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.8870999813079943E-008
  0.58999999999999997      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.4901161193847712E-008
  0.60999999999999999      ,   2.9999999999999999E-002 ,   0.00000000     ,   7.6834112405777275E-009
  0.63000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,   3.9581209421157994E-009
  0.65000000000000002      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.0372681319713675E-009
  0.67000000000000004      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.0477378964424177E-009
  0.69000000000000006      ,   2.9999999999999999E-002 ,   0.00000000     ,   5.3842086344957579E-010
  0.70999999999999996      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.7648638933897137E-010
  0.72999999999999998      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.4188117347657743E-010
  0.75000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,   7.2759576141834582E-011
  0.77000000000000002      ,   2.9999999999999999E-002 ,   0.00000000     ,   3.7289282772690226E-011
  0.79000000000000004      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.9099388737231580E-011
  0.81000000000000005      ,   2.9999999999999999E-002 ,   0.00000000     ,   9.7770680440590238E-012
  0.83000000000000007      ,   2.9999999999999999E-002 ,   0.00000000     ,   5.0022208597511287E-012
  0.84999999999999998      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.5579538487363728E-012
  0.87000000000000000      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.3073986337985906E-012
  0.89000000000000001      ,   2.9999999999999999E-002 ,   0.00000000     ,   6.6791017161449741E-013
  0.91000000000000003      ,   2.9999999999999999E-002 ,   0.00000000     ,   3.4106051316484981E-013
  0.93000000000000005      ,   2.9999999999999999E-002 ,   0.00000000     ,   1.7408297026122543E-013
  0.95000000000000007      ,   2.9999999999999999E-002 ,   0.00000000     ,   8.8817841970012990E-014
  0.96999999999999997      ,   2.9999999999999999E-002 ,   0.00000000     ,   4.5297099404706633E-014
  0.98999999999999999      ,   2.9999999999999999E-002 ,   0.00000000     ,   2.3092638912203382E-014
   1.0000000000000000E-002 ,   5.0000000000000003E-002 ,   0.00000000     ,  0.87500000000000022     
   2.9999999999999999E-002 ,   5.0000000000000003E-002 ,   0.00000000     ,  0.68750000000000033     
   5.0000000000000003E-002 ,   5.0000000000000003E-002 ,   0.00000000     ,  0.50000000000000033     
   7.0000000000000007E-002 ,   5.0000000000000003E-002 ,   0.00000000     ,  0.34375000000000033     
   8.9999999999999997E-002 ,   5.0000000000000003E-002 ,   0.00000000     ,  0.22656250000000028     
  0.11000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,  0.14453125000000019     
  0.13000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,   8.9843750000000139E-002
  0.14999999999999999      ,   5.0000000000000003E-002 ,   0.00000000     ,   5.4687500000000090E-002
  0.17000000000000001      ,   5.0000000000000003E-002 ,   0.00000000     ,   3.2714843750000062E-002
  0.19000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.9287109375000038E-002
  0.20999999999999999      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.1230468750000024E-002
  0.23000000000000001      ,   5.0000000000000003E-002 ,   0.00000000     ,   6.4697265625000147E-003
  0.25000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,   3.6926269531250091E-003
  0.27000000000000002      ,   5.0000000000000003E-002 ,   0.00000000     ,   2.0904541015625056E-003
  0.28999999999999998      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.1749267578125033E-003
  0.31000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,   6.5612792968750184E-004
  0.33000000000000002      ,   5.0000000000000003E-002 ,   0.00000000     ,   3.6430358886718853E-004
  0.35000000000000003      ,   5.0000000000000003E-002 ,   0.00000000     ,   2.0122528076171937E-004
  0.37000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.1062622070312535E-004
  0.39000000000000001      ,   5.0000000000000003E-002 ,   0.00000000     ,   6.0558319091797078E-005
  0.41000000000000003      ,   5.0000000000000003E-002 ,   0.00000000     ,   3.3020973205566521E-005
  0.42999999999999999      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.7940998077392642E-005
  0.45000000000000001      ,   5.0000000000000003E-002 ,   0.00000000     ,   9.7155570983887091E-006
  0.47000000000000003      ,   5.0000000000000003E-002 ,   0.00000000     ,   5.2452087402343953E-006
  0.48999999999999999      ,   5.0000000000000003E-002 ,   0.00000000     ,   2.8237700462341423E-006
  0.51000000000000001      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.5161931514740054E-006
  0.53000000000000003      ,   5.0000000000000003E-002 ,   0.00000000     ,   8.1211328506470076E-007
  0.55000000000000004      ,   5.0000000000000003E-002 ,   0.00000000     ,   4.3399631977081489E-007
  0.57000000000000006      ,   5.0000000000000003E-002 ,   0.00000000     ,   2.3143365979194747E-007
  0.58999999999999997      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.2316741049289762E-007
  0.60999999999999999      ,   5.0000000000000003E-002 ,   0.00000000     ,   6.5425410866737683E-008
  0.63000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,   3.4691765904426753E-008
  0.65000000000000002      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.8364517018199063E-008
  0.67000000000000004      ,   5.0000000000000003E-002 ,   0.00000000     ,   9.7061274573207414E-009
  0.69000000000000006      ,   5.0000000000000003E-002 ,   0.00000000     ,   5.1222741603851600E-009
  0.70999999999999996      ,   5.0000000000000003E-002 ,   0.00000000     ,   2.6993802748620663E-009
  0.72999999999999998      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.4206307241693222E-009
  0.75000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,   7.4669515015557843E-010
  0.77000000000000002      ,   5.0000000000000003E-002 ,   0.00000000     ,   3.9199221646413435E-010
  0.79000000000000004      ,   5.0000000000000003E-002 ,   0.00000000     ,   2.0554580260068300E-010
  0.81000000000000005      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.0766143532237103E-010
  0.83000000000000007      ,   5.0000000000000003E-002 ,   0.00000000     ,   5.6331828091061085E-011
  0.84999999999999998      ,   5.0000000000000003E-002 ,   0.00000000     ,   2.9444890969898739E-011
  0.87000000000000000      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.5376144801848668E-011
  0.89000000000000001      ,   5.0000000000000003E-002 ,   0.00000000     ,   8.0220274867315844E-012
  0.91000000000000003      ,   5.0000000000000003E-002 ,   0.00000000     ,   4.1815439999482179E-012
  0.93000000000000005      ,   5.0000000000000003E-002 ,   0.00000000     ,   2.1778134851047220E-012
  0.95000000000000007      ,   5.0000000000000003E-002 ,   0.00000000     ,   1.1333156635373677E-012
  0.96999999999999997      ,   5.0000000000000003E-002 ,   0.00000000     ,   5.8930638147103723E-013
  0.98999999999999999      ,   5.0000000000000003E-002 ,   0.00000000     ,   3.0619951019162040E-013
   1.0000000000000000E-002 ,   7.0000000000000007E-002 ,   0.00000000     ,  0.93750000000000033     
   2.9999999999999999E-002 ,   7.0000000000000007E-002 ,   0.00000000     ,  0.81250000000000044     
   5.0000000000000003E-002 ,   7.0000000000000007E-002 ,   0.00000000     ,  0.65625000000000056     
   7.0000000000000007E-002 ,   7.0000000000000007E-002 ,   0.00000000     ,  0.50000000000000056     
   8.9999999999999997E-002 ,   7.0000000000000007E-002 ,   0.00000000     ,  0.36328125000000044     
  0.11000000000000000      ,   7.0000000000000007E-002 ,   0.00000000     ,  0.25390625000000033     
  0.13000000000000000      ,   7.0000000000000007E-002 ,   0.00000000     ,  0.17187500000000028     
  0.14999999999999999      ,   7.0000000000000007E-002 ,   0.00000000     ,  0.11328125000000021     
  0.17000000000000001      ,   7.0000000000000007E-002 ,   0.00000000     ,   7.2998046875000153E-002
  0.19000000000000000      ,   7.0000000000000007E-002 ,   0.00000000     ,   4.6142578125000111E-002
  0.20999999999999999      ,   7.0000000000000007E-002 ,   0.00000000     ,   2.8686523437500069E-002
  0.23000000000000001      ,   7.0000000000000007E-002 ,   0.00000000     ,   1.7578125000000045E-002
  0.25000000000000000      ,   7.0000000000000007E-002 ,   0.00000000     ,   1.0635375976562529E-002
  0.27000000000000002      ,   7.0000000000000007E-002 ,   0.00000000     ,   6.3629150390625182E-003
  0.28999999999999998      ,   7.0000000000000007E-002 ,   0.00000000     ,   3.7689208984375117E-003
  0.31000000000000000      ,   7.0000000000000007E-002 ,   0.00000000     ,   2.2125244140625069E-003
  0.33000000000000002      ,   7.0000000000000007E-002 ,   0.00000000     ,   1.2884140014648481E-003
  0.35000000000000003      ,   7.0000000000000007E-002 ,   0.00000000     ,   7.4481964111328385E-004
  0.37000000000000000      ,   7.0000000000000007E-002 ,   0.00000000     ,   4.2772293090820464E-004
  0.39000000000000001      ,   7.0000000000000007E-002 ,   0.00000000     ,   2.4414062500000092E-004
  0.41000000000000003      ,   7.0000000000000007E-002 ,   0.00000000     ,   1.3858079910278375E-004
  0.42999999999999999      ,   7.0000000000000007E-002 ,   0.00000000     ,   7.8260898590088216E-005
  0.45000000000000001      ,   7.0000000000000007E-002 ,   0.00000000     ,   4.3988227844238464E-005
  0.47000000000000003      ,   7.0000000000000007E-002 ,   0.00000000     ,   2.4616718292236433E-005
  0.48999999999999999      ,   7.0000000000000007E-002 ,   0.00000000     ,   1.3720244169235289E-005
  0.51000000000000001      ,   7.0000000000000007E-002 ,   0.00000000     ,   7.6182186603546481E-006
  0.53000000000000003      ,   7.0000000000000007E-002 ,   0.00000000     ,   4.2151659727096752E-006
  0.55000000000000004      ,   7.0000000000000007E-002 ,   0.00000000     ,   2.3245811462402454E-006
  0.57000000000000006      ,   7.0000000000000007E-002 ,   0.00000000     ,   1.2780074030160965E-006
  0.58999999999999997      ,   7.0000000000000007E-002 ,   0.00000000     ,   7.0058740675449721E-007
  0.60999999999999999      ,   7.0000000000000007E-002 ,   0.00000000     ,   3.8300640881061750E-007
  0.63000000000000000      ,   7.0000000000000007E-002 ,   0.00000000     ,   2.0884908735752217E-007
  0.65000000000000002      ,   7.0000000000000007E-002 ,   0.00000000     ,   1.1360680218786063E-007
  0.67000000000000004      ,   7.0000000000000007E-002 ,   0.00000000     ,   6.1656464822590695E-008
  0.69000000000000006      ,   7.0000000000000007E-002 ,   0.00000000     ,   3.3389369491487933E-008
  0.70999999999999996      ,   7.0000000000000007E-002 ,   0.00000000     ,   1.8044374883175002E-008
  0.72999999999999998      ,   7.0000000000000007E-002 ,   0.00000000     ,   9.7325028036721646E-009
  0.75000000000000000      ,   7.0000000000000007E-002 ,   0.00000000     ,   5.2395989769138727E-009
  0.77000000000000002      ,   7.0000000000000007E-002 ,   0.00000000     ,   2.8157955966890036E-009
  0.79000000000000004      ,   7.0000000000000007E-002 ,   0.00000000     ,   1.5106706996448437E-009
  0.81000000000000005      ,   7.0000000000000007E-002 ,   0.00000000     ,   8.0916606748360747E-010
  0.83000000000000007      ,   7.0000000000000007E-002 ,   0.00000000     ,   4.3274894778733436E-010
  0.84999999999999998      ,   7.0000000000000007E-002 ,   0.00000000     ,   2.3109691937861661E-010
  0.87000000000000000      ,   7.0000000000000007E-002 ,   0.00000000     ,   1.2323653209023266E-010
  0.89000000000000001      ,   7.0000000000000007E-002 ,   0.00000000     ,   6.5629279788482132E-011
  0.91000000000000003      ,   7.0000000000000007E-002 ,   0.00000000     ,   3.4905411894215180E-011
  0.93000000000000005      ,   7.0000000000000007E-002 ,   0.00000000     ,   1.8541612689659953E-011
  0.95000000000000007      ,   7.0000000000000007E-002 ,   0.00000000     ,   9.8374641765986630E-012
  0.96999999999999997      ,   7.0000000000000007E-002 ,   0.00000000     ,   5.2133852790348513E-012
  0.98999999999999999      ,   7.0000000000000007E-002 ,   0.00000000     ,   2.7597923946132363E-012
   1.0000000000000000E-002 ,   8.9999999999999997E-002 ,   0.00000000     ,  0.96875000000000033     
   2.9999999999999999E-002 ,   8.9999999999999997E-002 ,   0.00000000     ,  0.89062500000000056     
   5.0000000000000003E-002 ,   8.9999999999999997E-002 ,   0.00000000     ,  0.77343750000000067     
   7.0000000000000007E-002 ,   8.9999999999999997E-002 ,   0.00000000     ,  0.63671875000000078     
   8.9999999999999997E-002 ,   8.9999999999999997E-002 ,   0.00000000     ,  0.50000000000000067     
  0.11000000000000000      ,   8.9999999999999997E-002 ,   0.00000000     ,  0.37695312500000061     
  0.13000000000000000      ,   8.9999999999999997E-002 ,   0.00000000     ,  0.27441406250000050     
  0.14999999999999999      ,   8.9999999999999997E-002 ,   0.00000000     ,  0.19384765625000042     
  0.17000000000000001      ,   8.9999999999999997E-002 ,   0.00000000     ,  0.13342285156250033     
  0.19000000000000000      ,   8.9999999999999997E-002 ,   0.00000000     ,   8.9782714843750236E-002
  0.20999999999999999      ,   8.9999999999999997E-002 ,   0.00000000     ,   5.9234619140625160E-002
  0.23000000000000001      ,   8.9999999999999997E-002 ,   0.00000000     ,   3.8406372070312611E-002
  0.25000000000000000      ,   8.9999999999999997E-002 ,   0.00000000     ,   2.4520874023437576E-002
  0.27000000000000002      ,   8.9999999999999997E-002 ,   0.00000000     ,   1.5441894531250050E-002
  0.28999999999999998      ,   8.9999999999999997E-002 ,   0.00000000     ,   9.6054077148437830E-003
  0.31000000000000000      ,   8.9999999999999997E-002 ,   0.00000000     ,   5.9089660644531467E-003
  0.33000000000000002      ,   8.9999999999999997E-002 ,   0.00000000     ,   3.5986900329589978E-003
  0.35000000000000003      ,   8.9999999999999997E-002 ,   0.00000000     ,   2.1717548370361415E-003
  0.37000000000000000      ,   8.9999999999999997E-002 ,   0.00000000     ,   1.2997388839721732E-003
  0.39000000000000001      ,   8.9999999999999997E-002 ,   0.00000000     ,   7.7193975448608724E-004
  0.41000000000000003      ,   8.9999999999999997E-002 ,   0.00000000     ,   4.5526027679443560E-004
  0.42999999999999999      ,   8.9999999999999997E-002 ,   0.00000000     ,   2.6676058769226193E-004
  0.45000000000000001      ,   8.9999999999999997E-002 ,   0.00000000     ,   1.5537440776825022E-004
  0.47000000000000003      ,   8.9999999999999997E-002 ,   0.00000000     ,   8.9995563030243340E-005
  0.48999999999999999      ,   8.9999999999999997E-002 ,   0.00000000     ,   5.1857903599739319E-005
  0.51000000000000001      ,   8.9999999999999997E-002 ,   0.00000000     ,   2.9738061130046994E-005
  0.53000000000000003      ,   8.9999999999999997E-002 ,   0.00000000     ,   1.6976613551378338E-005
  0.55000000000000004      ,   8.9999999999999997E-002 ,   0.00000000     ,   9.6505973488092948E-006
  0.57000000000000006      ,   8.9999999999999997E-002 ,   0.00000000     ,   5.4643023759126968E-006
  0.58999999999999997      ,   8.9999999999999997E-002 ,   0.00000000     ,   3.0824448913335974E-006
  0.60999999999999999      ,   8.9999999999999997E-002 ,   0.00000000     ,   1.7327256500721077E-006
  0.63000000000000000      ,   8.9999999999999997E-002 ,   0.00000000     ,   9.7078736871481514E-007
  0.65000000000000002      ,   8.9999999999999997E-002 ,   0.00000000     ,   5.4219708545133800E-007
  0.67000000000000004      ,   8.9999999999999997E-002 ,   0.00000000     ,   3.0192677513696439E-007
  0.69000000000000006      ,   8.9999999999999997E-002 ,   0.00000000     ,   1.6765807231422617E-007
  0.70999999999999996      ,   8.9999999999999997E-002 ,   0.00000000     ,   9.2851223598700612E-008
  0.72999999999999998      ,   8.9999999999999997E-002 ,   0.00000000     ,   5.1291863201186392E-008
  0.75000000000000000      ,   8.9999999999999997E-002 ,   0.00000000     ,   2.8265731089050139E-008
  0.77000000000000002      ,   8.9999999999999997E-002 ,   0.00000000     ,   1.5540763342869574E-008
  0.79000000000000004      ,   8.9999999999999997E-002 ,   0.00000000     ,   8.5257170212572105E-009
  0.81000000000000005      ,   8.9999999999999997E-002 ,   0.00000000     ,   4.6674415443704104E-009
  0.83000000000000007      ,   8.9999999999999997E-002 ,   0.00000000     ,   2.5500952460788730E-009
  0.84999999999999998      ,   8.9999999999999997E-002 ,   0.00000000     ,   1.3905960827287452E-009
  0.87000000000000000      ,   8.9999999999999997E-002 ,   0.00000000     ,   7.5691630740948912E-010
  0.89000000000000001      ,   8.9999999999999997E-002 ,   0.00000000     ,   4.1127279359898570E-010
  0.91000000000000003      ,   8.9999999999999997E-002 ,   0.00000000     ,   2.2308910274660049E-010
  0.93000000000000005      ,   8.9999999999999997E-002 ,   0.00000000     ,   1.2081535771813024E-010
  0.95000000000000007      ,   8.9999999999999997E-002 ,   0.00000000     ,   6.5326410947364467E-011
  0.96999999999999997      ,   8.9999999999999997E-002 ,   0.00000000     ,   3.5269898113199664E-011
  0.98999999999999999      ,   8.9999999999999997E-002 ,   0.00000000     ,   1.9014845253906452E-011
   1.0000000000000000E-002 ,  0.11000000000000000      ,   0.00000000     ,  0.98437500000000033     
   2.9999999999999999E-002 ,  0.11000000000000000      ,   0.00000000     ,  0.93750000000000067     
   5.0000000000000003E-002 ,  0.11000000000000000      ,   0.00000000     ,  0.85546875000000078     
   7.0000000000000007E-002 ,  0.11000000000000000      ,   0.00000000     ,  0.74609375000000100     
   8.9999999999999997E-002 ,  0.11000000000000000      ,   0.00000000     ,  0.62304687500000100     
  0.11000000000000000      ,  0.11000000000000000      ,   0.00000000     ,  0.50000000000000089     
  0.13000000000000000      ,  0.11000000000000000      ,   0.00000000     ,  0.38720703125000072     
  0.14999999999999999      ,  0.11000000000000000      ,   0.00000000     ,  0.29052734375000061     
  0.17000000000000001      ,  0.11000000000000000      ,   0.00000000     ,  0.21197509765625050     
  0.19000000000000000      ,  0.11000000000000000      ,   0.00000000     ,  0.15087890625000039     
  0.20999999999999999      ,  0.11000000000000000      ,   0.00000000     ,  0.10505676269531279     
  0.23000000000000001      ,  0.11000000000000000      ,   0.00000000     ,   7.1731567382812708E-002
  0.25000000000000000      ,  0.11000000000000000      ,   0.00000000     ,   4.8126220703125153E-002
  0.27000000000000002      ,  0.11000000000000000      ,   0.00000000     ,   3.1784057617187611E-002
  0.28999999999999998      ,  0.11000000000000000      ,   0.00000000     ,   2.0694732666015701E-002
  0.31000000000000000      ,  0.11000000000000000      ,   0.00000000     ,   1.3301849365234425E-002
  0.33000000000000002      ,  0.11000000000000000      ,   0.00000000     ,   8.4502696990967126E-003
  0.35000000000000003      ,  0.11000000000000000      ,   0.00000000     ,   5.3110122680664279E-003
  0.37000000000000000      ,  0.11000000000000000      ,   0.00000000     ,   3.3053755760193010E-003
  0.39000000000000001      ,  0.11000000000000000      ,   0.00000000     ,   2.0386576652526947E-003
  0.41000000000000003      ,  0.11000000000000000      ,   0.00000000     ,   1.2469589710235652E-003
  0.42999999999999999      ,  0.11000000000000000      ,   0.00000000     ,   7.5685977935791373E-004
  0.45000000000000001      ,  0.11000000000000000      ,   0.00000000     ,   4.5611709356308206E-004
  0.47000000000000003      ,  0.11000000000000000      ,   0.00000000     ,   2.7305632829666273E-004
  0.48999999999999999      ,  0.11000000000000000      ,   0.00000000     ,   1.6245711594820104E-004
  0.51000000000000001      ,  0.11000000000000000      ,   0.00000000     ,   9.6097588539124023E-005
  0.53000000000000003      ,  0.11000000000000000      ,   0.00000000     ,   5.6537101045251184E-005
  0.55000000000000004      ,  0.11000000000000000      ,   0.00000000     ,   3.3093849197030250E-005
  0.57000000000000006      ,  0.11000000000000000      ,   0.00000000     ,   1.9279075786471475E-005
  0.58999999999999997      ,  0.11000000000000000      ,   0.00000000     ,   1.1180760338902538E-005
  0.60999999999999999      ,  0.11000000000000000      ,   0.00000000     ,   6.4567429944873237E-006
  0.63000000000000000      ,  0.11000000000000000      ,   0.00000000     ,   3.7137651816010704E-006
  0.65000000000000002      ,  0.11000000000000000      ,   0.00000000     ,   2.1279811335262047E-006
  0.67000000000000004      ,  0.11000000000000000      ,   0.00000000     ,   1.2149539543315847E-006
  0.69000000000000006      ,  0.11000000000000000      ,   0.00000000     ,   6.9130601332290553E-007
  0.70999999999999996      ,  0.11000000000000000      ,   0.00000000     ,   3.9207861846080309E-007
  0.72999999999999998      ,  0.11000000000000000      ,   0.00000000     ,   2.2168524083099479E-007
